id,sentence,referenced_term,correct_answer,surprisal_sentence_mean,surprisal_sentence_std,surprisal_sentence_min,surprisal_sentence_max,surprisal_sentence_sum,surprisal_sentence_middle,surprisal_sentence_median,surprisal_query_mean,surprisal_query_std,surprisal_query_min,surprisal_query_max,surprisal_query_sum,surprisal_query_middle,surprisal_query_median,surprisal_phrase_mean,surprisal_phrase_std,surprisal_phrase_min,surprisal_phrase_max,surprisal_phrase_sum,surprisal_phrase_middle,surprisal_phrase_median,surprisal_context_mean,surprisal_context_std,surprisal_context_min,surprisal_context_max,surprisal_context_sum,surprisal_context_middle,surprisal_context_median,surprisal_position_sentenceMax,surprisal_position_sentenceMin,surprisal_positional_sentenceMax_in_expression,surprisal_positional_sentenceMin_in_expression,surprisal_drops_within_expression,surprisal_spikes_within_expression,surprisal_relational_sumPhrase_sumSentence,surprisal_relational_maxPhrase_maxSentence,surprisal_relational_minPhrase_minSentence,cws_sentence_mean,cws_sentence_std,cws_sentence_min,cws_sentence_max,cws_sentence_sum,cws_sentence_middle,cws_sentence_median,cws_query_mean,cws_query_std,cws_query_min,cws_query_max,cws_query_sum,cws_query_middle,cws_query_median,cws_phrase_mean,cws_phrase_std,cws_phrase_min,cws_phrase_max,cws_phrase_sum,cws_phrase_middle,cws_phrase_median,cws_context_mean,cws_context_std,cws_context_min,cws_context_max,cws_context_sum,cws_context_middle,cws_context_median,cws_position_sentenceMax,cws_position_sentenceMin,cws_positional_sentenceMax_in_expression,cws_positional_sentenceMin_in_expression,cws_drops_within_expression,cws_spikes_within_expression,cws_relational_sumPhrase_sumSentence,cws_relational_maxPhrase_maxSentence,cws_relational_minPhrase_minSentence,vanilla_entropy_sentence_mean,vanilla_entropy_sentence_std,vanilla_entropy_sentence_min,vanilla_entropy_sentence_max,vanilla_entropy_sentence_sum,vanilla_entropy_sentence_middle,vanilla_entropy_sentence_median,vanilla_entropy_query_mean,vanilla_entropy_query_std,vanilla_entropy_query_min,vanilla_entropy_query_max,vanilla_entropy_query_sum,vanilla_entropy_query_middle,vanilla_entropy_query_median,vanilla_entropy_phrase_mean,vanilla_entropy_phrase_std,vanilla_entropy_phrase_min,vanilla_entropy_phrase_max,vanilla_entropy_phrase_sum,vanilla_entropy_phrase_middle,vanilla_entropy_phrase_median,vanilla_entropy_context_mean,vanilla_entropy_context_std,vanilla_entropy_context_min,vanilla_entropy_context_max,vanilla_entropy_context_sum,vanilla_entropy_context_middle,vanilla_entropy_context_median,vanilla_entropy_position_sentenceMax,vanilla_entropy_position_sentenceMin,vanilla_entropy_positional_sentenceMax_in_expression,vanilla_entropy_positional_sentenceMin_in_expression,vanilla_entropy_drops_within_expression,vanilla_entropy_spikes_within_expression,vanilla_entropy_relational_sumPhrase_sumSentence,vanilla_entropy_relational_maxPhrase_maxSentence,vanilla_entropy_relational_minPhrase_minSentence,cis_sentence_mean,cis_sentence_std,cis_sentence_min,cis_sentence_max,cis_sentence_sum,cis_sentence_middle,cis_sentence_median,cis_query_mean,cis_query_std,cis_query_min,cis_query_max,cis_query_sum,cis_query_middle,cis_query_median,cis_phrase_mean,cis_phrase_std,cis_phrase_min,cis_phrase_max,cis_phrase_sum,cis_phrase_middle,cis_phrase_median,cis_context_mean,cis_context_std,cis_context_min,cis_context_max,cis_context_sum,cis_context_middle,cis_context_median,cis_position_sentenceMax,cis_position_sentenceMin,cis_positional_sentenceMax_in_expression,cis_positional_sentenceMin_in_expression,cis_drops_within_expression,cis_spikes_within_expression,cis_relational_sumPhrase_sumSentence,cis_relational_maxPhrase_maxSentence,cis_relational_minPhrase_minSentence
72,The younger son dusted the table.,dusted,cleaning the table,7.145901889300998,6.428590757359001,1.133048866058168,19.667974489482205,57.16721511440798,1.6829462052872384,4.866195334154522,5.389816931517845,6.774018430831049,1.5399971139684353e-06,32.106198373672534,285.6602973704458,6.083710350885558,2.905737500932428,1.407997535672703,0.27494866961453523,1.133048866058168,1.6829462052872384,2.815995071345406,1.6829462052872384,1.407997535672703,9.854388628857706,6.688280881915036,3.683256233420171,19.667974489482205,49.27194314428853,19.667974489482205,5.11075935415944,2.0,3.0,0.0,0.0,0.0,0.0,0.04925891642106044,0.08556784564608945,1.0,11.726392796754995,6.739478149380345,4.628065171049224,25.505138997905412,93.81114237403996,5.815524178234652,9.453722326198626,9.034032626784226,8.62062128638756,0.052680873939966094,39.223088856936904,478.803729219564,12.72222149694512,6.5887791518974055,5.221794674641938,0.5937295035927139,4.628065171049224,5.815524178234652,10.443589349283876,5.815524178234652,5.221794674641938,14.81911649063751,6.696133439643117,8.658543866409264,25.505138997905412,74.09558245318755,25.505138997905412,10.406877193792686,2.0,3.0,0.0,0.0,0.0,0.0,0.11132568141685795,0.22801382022314196,1.0,3.511585019528866,1.8565076941469745,0.8018739819526672,6.768167495727539,28.092680156230927,0.8018739819526672,3.2080206871032715,1.9289664854034545,1.8635348543487609,1.2144707397965249e-05,7.003753185272217,102.23522372638308,0.748446524143219,1.5683809518814087,1.680653840303421,0.8787798583507538,0.8018739819526672,2.559433698654175,3.361307680606842,0.8018739819526672,1.680653840303421,4.6325983047485355,1.3612086192566542,3.183382511138916,6.768167495727539,23.162991523742676,3.232658863067627,4.5482964515686035,1.0,4.0,0.0,0.0,1.0,0.0,0.11965065853146474,0.3781575589359806,1.0,9.052774786949158,3.64641938344631,3.5350866317749023,15.519929885864258,72.42219829559326,8.359225273132324,7.802148818969727,8.858316004276276,6.86342030380384,-5.312366962432861,33.44007110595703,460.63243222236633,6.520103454589844,7.5284104347229,10.84632158279419,2.4870963096618652,8.359225273132324,13.333417892456055,21.69264316558838,8.359225273132324,10.84632158279419,8.816690063476562,4.037210370697352,3.5350866317749023,15.519929885864258,44.08345031738281,3.5350866317749023,7.245072364807129,7.0,2.0,0.0,0.0,1.0,0.0,0.29953030529464514,0.8591158588029637,2.3646450975192397
73,I am waiting for the right time..,right time,Right opportunity,7.123942268311848,6.0310916079676975,0.74119059842341,18.237556608951635,56.99153814649478,9.985895749613952,4.417090625445634,5.947417576265644,7.015347604698847,1.5399520631723955e-06,32.106179111616505,285.4760436607509,2.140364802887657,2.963889360230663,10.427866314120992,7.809690294830642,2.61817601929035,18.237556608951635,20.855732628241984,18.237556608951635,10.427866314120992,6.0185124709163365,5.2896198148197895,0.74119059842341,14.43537371999048,30.09256235458168,0.74119059842341,2.7909380872201512,6.0,2.0,1.0,1.0,0.0,0.0,0.3659443718580299,1.0,3.532392376346225,11.671692047693616,7.074975118868559,2.962651827741119,25.101253606132225,93.37353638154893,14.636560241288763,9.153177286467145,9.714886372576691,8.898634080937603,0.052680873911484606,39.223069594874346,466.3145458836812,7.072926353919389,7.962476687490333,15.975010514055082,9.126243092077143,6.848767421977939,25.101253606132225,31.950021028110164,25.101253606132225,15.975010514055082,10.207959244826418,6.0738293527922105,2.962651827741119,19.618710779673194,51.03979622413208,2.962651827741119,7.922635443627604,6.0,2.0,1.0,1.0,0.0,0.0,0.3421742633539544,1.0,2.311701752412736,3.0106155276298523,1.476152987882804,0.5063414573669434,4.918518543243408,24.08492422103882,1.9289392232894897,3.4888845682144165,2.0055616340378797,1.9367581987300175,1.2144719221396372e-05,7.003759384155273,96.26695843381822,1.1640167236328125,1.3090156316757202,4.194984197616577,0.723534345626831,3.471449851989746,4.918518543243408,8.389968395233154,3.471449851989746,4.194984197616577,3.037722873687744,1.2086932032194462,1.338589072227478,4.548297882080078,15.18861436843872,3.866468906402588,3.506319284439087,5.0,7.0,1.0,1.0,1.0,0.0,0.34834937898223883,1.0,6.855946321365509,7.491299033164978,3.916748664600001,-0.5030345916748047,12.3619966506958,59.930392265319824,7.950296401977539,7.164989948272705,9.450151423190503,6.457180933626801,-0.5030345916748047,33.44007110595703,444.1571168899536,10.597382545471191,8.15588092803955,2.462207794189453,2.965242385864258,-0.5030345916748047,5.427450180053711,4.924415588378906,-0.5030345916748047,2.462207794189453,8.601147651672363,2.3693528423635857,6.135504722595215,12.3619966506958,43.005738258361816,10.17825698852539,7.950296401977539,0.0,6.0,0.0,0.0,1.0,0.0,0.0821689196789813,0.43904316862504766,1.0
74,She loves astronomy. The exclamation is visible in her voice when she talks about it..,exclamation,Happiness,5.298795504920379,4.906321323601157,0.25736585986370203,15.962383826689852,95.37831908856683,2.4739921799751543,3.4637596035551375,4.947461531659032,6.4862872613057245,1.539981301517991e-06,32.10604152550045,286.95276883622387,2.2563042120488883,2.378176064483813,3.4637596035551375,0.33452486260587566,3.129234740949262,3.798284466161013,6.927519207110275,3.798284466161013,3.4637596035551375,4.950358422795452,4.798375815992426,0.25736585986370203,15.962383826689852,74.25537634193178,4.721667777266002,2.4739921799751543,16.0,14.0,0.0,0.0,0.0,0.0,0.07263201190070763,0.2379522073520187,12.158701789765232,9.495367506212398,5.892084785268271,1.0684960109320445,22.403430375137415,170.91661511182315,7.136493877719012,8.597398646078501,8.25367963298851,8.367056991496364,0.0526808739243137,39.22293200873408,478.71341871333357,6.701237655471781,6.84434446899628,8.597398646078501,0.19165793767745853,8.405740708401042,8.78905658375596,17.194797292157002,8.78905658375596,8.597398646078501,8.999451612596912,5.96794516673318,1.0684960109320445,22.403430375137415,134.99177418895368,9.164903986466001,7.136493877719012,16.0,14.0,0.0,0.0,0.0,0.0,0.10060342747197053,0.3923085186771113,7.866890116949291,3.084419478972753,1.324863569154833,0.7914758324623108,5.163786888122559,55.51955062150955,2.9879608154296875,3.112329363822937,2.0819626948568053,1.8596156783541458,1.2144765605626162e-05,7.003753662109375,120.75383630169472,2.386728525161743,1.5446398258209229,3.0168358087539673,0.9508000612258911,2.066035747528076,3.9676358699798584,6.033671617507935,2.066035747528076,3.0168358087539673,3.083278739452362,1.408411817743201,0.7914758324623108,5.163786888122559,46.24918109178543,2.3657655715942383,2.9879608154296875,8.0,15.0,0.0,0.0,1.0,0.0,0.10867652115271897,0.7683577877905812,2.610358601981013,7.70541168583764,3.7176368509453894,2.005626678466797,16.70823097229004,138.69741034507751,5.832826137542725,6.887657642364502,10.388822915261251,6.117355385725013,1.387939214706421,33.44007110595703,592.1629061698914,6.077563285827637,9.305484771728516,10.173078775405884,6.535152196884155,3.6379265785217285,16.70823097229004,20.346157550811768,3.6379265785217285,10.173078775405884,7.756375074386597,2.812509309750961,2.1613810062408447,13.694726943969727,116.34562611579895,7.112419128417969,7.112419128417969,5.0,7.0,1.0,1.0,1.0,0.0,0.14669457418268134,1.0,1.8138602849572907
75,I need to decide if I will go Greek in college next year.,Greek,fraternity membership,4.925988265701975,4.96647363468061,0.14600755559277762,20.454265735470912,68.96383571982766,20.454265735470912,4.063058745097377,5.458293661967003,6.484141966213065,1.5399971139684353e-06,32.106198373672534,289.2895640842512,3.0715973389321505,3.0715973389321505,6.647549220367436,0.0,6.647549220367436,6.647549220367436,6.647549220367436,6.647549220367436,6.647549220367436,5.136127166258024,5.194736044386226,0.14600755559277762,20.454265735470912,61.63352599509629,2.9499135182152907,4.063058745097377,7.0,11.0,0.0,0.0,1.0,0.0,0.09639181392655936,0.3249957395849972,45.52880289913067,9.121514065612207,6.343487754775806,0.6258987687465563,26.632031758895497,127.70119691857089,26.632031758895497,9.347778907110431,8.98745669371723,8.365207650701057,0.052680873939966094,39.223088856936904,476.3352047670131,7.837627351453642,7.837627351453642,12.36570897933093,0.0,12.36570897933093,12.36570897933093,12.36570897933093,12.36570897933093,12.36570897933093,9.408600459001256,6.500628641818369,0.6258987687465563,26.632031758895497,112.90320550801509,6.9007056604736885,9.347778907110431,7.0,11.0,0.0,0.0,1.0,0.0,0.09683314861344619,0.46431714603226243,19.756723605791514,2.5973846656935557,1.2935815641317965,0.5054609775543213,5.04196834564209,36.36338531970978,4.503754615783691,2.156330108642578,2.242248485761267,1.9812506343856306,1.2144707397965249e-05,7.0117998123168945,118.83916974534714,3.0211715698242188,1.9364992380142212,1.8782413005828857,0.0,1.8782413005828857,1.8782413005828857,1.8782413005828857,1.8782413005828857,1.8782413005828857,2.652383873860041,1.3805186370468907,0.5054609775543213,5.04196834564209,31.828606486320496,1.619613766670227,2.156330108642578,3.0,12.0,0.0,0.0,1.0,0.0,0.051651992356301225,0.3725214384192437,3.7158977329383127,7.5119986193520685,3.105529924717424,1.8763818740844727,11.601820945739746,105.16798067092896,3.28652286529541,8.073534727096558,9.013552638200613,6.421651932332435,-4.153838634490967,33.44007110595703,468.7047371864319,-4.153838634490967,7.985850811004639,1.8763818740844727,0.0,1.8763818740844727,1.8763818740844727,1.8763818740844727,1.8763818740844727,1.8763818740844727,7.981924931208293,2.8955464133302717,3.28652286529541,11.601820945739746,95.78309917449951,5.328961372375488,9.070169925689697,11.0,8.0,0.0,0.0,1.0,0.0,0.01784176003108474,0.16173166978356882,1.0
76,A cup is to Dionysus what a shield is to Ares.,shield,War,5.575247376261513,7.954961841724908,0.0033628871084873725,30.32161279789285,83.62871064392269,0.3765236906326605,2.577549161697012,5.200791705214442,7.053413923715625,1.539981301517991e-06,32.10604152550045,296.4451271972232,9.873406926184936,2.2160389363227573,0.027016448240216748,0.0,0.027016448240216748,0.027016448240216748,0.027016448240216748,0.027016448240216748,0.027016448240216748,6.430640869890306,8.217619115151399,0.12036717695154696,30.32161279789285,83.59833130857398,3.6388193068009693,3.4785865165812977,3.0,10.0,0.0,0.0,1.0,0.0,0.000323052311008935,0.0008909964130303191,8.033706564823923,8.702979761360618,9.739275335668594,0.05997050699101956,37.247385988727714,130.54469642040928,1.215996886231183,6.4171111876833375,8.43263518993491,9.080286995070965,0.0526808739243137,39.22293200873408,480.6602058262899,15.721041432606853,6.0687173358751,0.1356003519785648,0.0,0.1356003519785648,0.1356003519785648,0.1356003519785648,0.1356003519785648,0.1356003519785648,10.026855812418438,9.813319992833442,0.4322796319131521,37.247385988727714,130.3491255614397,8.743114914972892,8.743114914972892,3.0,10.0,0.0,0.0,1.0,0.0,0.0010387273914359123,0.0036405333791638943,2.2611173188659324,2.3330763380974533,1.9879689329902783,0.025031717494130135,6.395426273345947,34.9961450714618,2.8909616470336914,1.6718223094940186,1.9642889770169252,1.9822253486393093,1.2144765605626162e-05,7.003753662109375,111.96447168996474,2.523448944091797,1.3650113344192505,6.395426273345947,0.0,6.395426273345947,6.395426273345947,6.395426273345947,6.395426273345947,6.395426273345947,2.1884941964481888,1.7038718480310235,0.025031717494130135,5.1251726150512695,28.45042455382645,0.6281216740608215,1.6718223094940186,9.0,11.0,1.0,1.0,1.0,0.0,0.182746592811481,1.0,255.4929071425345,7.416192150115966,3.932529624454525,0.025325775146484375,16.42618751525879,111.2428822517395,5.018772125244141,6.477608680725098,9.170555195638112,6.418444129919743,-0.8685534000396729,33.44007110595703,513.5510909557343,13.36604118347168,7.473871231079102,9.063883781433105,0.0,9.063883781433105,9.063883781433105,9.063883781433105,9.063883781433105,9.063883781433105,7.43712120789748,4.165478476379983,0.025325775146484375,16.42618751525879,96.68257570266724,12.302492141723633,6.477608680725098,12.0,3.0,0.0,0.0,1.0,0.0,0.08147832560578386,0.5517947346585071,357.8916629010393
77,I drive a BMW today.,BMW,Car,7.577580690368393,5.496823664493741,1.418002966736759,15.081905694230167,45.46548414221036,14.485012055889966,6.371469218005912,5.956711968473884,6.835877710942053,1.5399381559618985e-06,32.10597823589184,232.31176677048148,7.978968450378337,3.398905462199756,14.485012055889966,0.0,14.485012055889966,14.485012055889966,14.485012055889966,14.485012055889966,14.485012055889966,7.310711774244687,4.979654999553486,1.418002966736759,15.081905694230167,29.24284709697875,7.445720228550331,6.371469218005912,0.0,1.0,0.0,0.0,1.0,0.0,0.31859359532129156,0.960423195155732,10.21507880849095,12.221617808441025,6.3526598352739745,4.412121408094977,20.4454336384374,73.32970685064615,20.244219021285645,11.354215321312807,9.598199083680843,8.7718158024874,0.05268087389558481,39.22286871908395,374.32976426355293,14.140491576033888,8.911716510371193,20.244219021285645,0.0,20.244219021285645,20.244219021285645,20.244219021285645,20.244219021285645,20.244219021285645,11.8914964222895,5.753723071348159,4.412121408094977,20.4454336384374,47.565985689158,12.523206823284807,11.354215321312807,0.0,1.0,0.0,0.0,1.0,0.0,0.2760711843907673,0.9901584568608283,4.588318667782647,3.3598063389460244,0.7389747070658127,2.4334330558776855,4.548310279846191,20.158838033676147,3.9977662563323975,3.2322882413864136,2.17131981946533,1.8897388456776372,1.2144842912675813e-05,7.0037617683410645,84.68147295914787,1.8547351360321045,2.036052703857422,3.9977662563323975,0.0,3.9977662563323975,3.9977662563323975,3.9977662563323975,3.9977662563323975,3.9977662563323975,3.361579954624176,0.7831668266996537,2.4334330558776855,4.548310279846191,13.446319818496704,2.9582600593566895,3.2322882413864136,0.0,5.0,0.0,0.0,1.0,0.0,0.19831332786413425,0.8789563618926166,1.6428503125147578,5.2019375165303545,2.2618051399024264,0.8043241500854492,8.37764835357666,31.21162509918213,4.8859052658081055,5.463250637054443,9.275344682367225,7.150931158192132,-1.491285800933838,33.44007110595703,352.46309792995453,11.843191146850586,8.09672737121582,4.8859052658081055,0.0,4.8859052658081055,4.8859052658081055,4.8859052658081055,4.8859052658081055,4.8859052658081055,6.3803489208221436,1.1938468798429462,5.423656463623047,8.37764835357666,25.521395683288574,5.423656463623047,5.860045433044434,1.0,4.0,0.0,0.0,1.0,0.0,0.15654120060336543,0.5832072509610852,6.0745475133241245
78,"She said,""Tell your man to watch his mouth.""",mouth,Way of speaking,5.584229377681408,3.333568867797795,0.779610168232403,11.22770396311217,61.426523154495484,0.779610168232403,4.771917723273496,5.673668401468537,6.456669726087717,1.539944145735169e-06,32.10613645992343,283.6834200734268,0.0034160573337641167,3.422153027166799,1.9598970620688647,0.0,1.9598970620688647,1.9598970620688647,1.9598970620688647,1.9598970620688647,1.9598970620688647,6.078280589154492,3.4356147083037625,0.779610168232403,11.22770396311217,54.70452530239042,9.622979696316062,6.70743332764957,1.0,5.0,0.0,0.0,1.0,0.0,0.03190636489614552,0.1745590254702091,2.5139449713855146,10.155199089780172,4.138708441103718,2.791529853869269,16.93731170268179,111.70718998758188,2.791529853869269,10.726885224094612,9.464913950789263,8.2627146556316,0.05268087390825504,39.22302694315769,473.2456975394632,0.060132045155635326,9.07752929112671,5.66329370888316,0.0,5.66329370888316,5.66329370888316,5.66329370888316,5.66329370888316,5.66329370888316,10.710296566020784,4.284514527921132,2.791529853869269,16.93731170268179,96.39266909418706,14.71407165997436,11.527159993987478,1.0,5.0,0.0,0.0,1.0,0.0,0.050697665114597626,0.33436792144449085,2.028741946296369,3.453252922404896,1.0419411524926667,1.8067100048065186,4.818292617797852,37.98578214645386,4.033679008483887,3.945444107055664,2.2688565184541947,1.9548648358529859,1.214476469613146e-05,7.00376033782959,113.44282592270974,0.02533617988228798,1.8932485580444336,3.945444107055664,0.0,3.945444107055664,3.945444107055664,3.945444107055664,3.945444107055664,3.945444107055664,3.4272243446773953,1.1366214816624747,1.8067100048065186,4.818292617797852,30.845019102096558,1.8067100048065186,4.033679008483887,1.0,4.0,0.0,0.0,1.0,0.0,0.10386633851171047,0.8188469277440619,2.1837727673834317,8.742597623304887,2.74243559953256,4.769869804382324,13.6286039352417,96.16857385635376,8.06922721862793,8.187690734863281,10.157209552064234,5.722489838116271,3.630629539489746,33.44007110595703,497.70326805114746,13.594949722290039,8.698034286499023,11.160033226013184,0.0,11.160033226013184,11.160033226013184,11.160033226013184,11.160033226013184,11.160033226013184,7.931104077233209,2.2873258195263437,4.769869804382324,12.164714813232422,71.37993669509888,4.769869804382324,8.06922721862793,10.0,4.0,0.0,0.0,1.0,0.0,0.11604657091705277,0.8188684093427111,2.339693468312256
79,The paintbrush created a beautiful landscape.,paintbrush,artist,6.925190234597977,4.830950109001307,2.7408529767668317,17.60502749937458,55.40152187678382,4.118666038376432,4.361283917769688,5.156721681939423,6.593271812702726,1.5399648538273932e-06,32.10621488398144,221.73903232339518,2.242084449245941,3.461583238990431,9.320239619060475,2.391458945007207,6.928780674053268,11.711698564067682,18.64047923812095,11.711698564067682,9.320239619060475,6.804037932379207,5.407622196067347,3.8128956950534274,17.60502749937458,34.02018966189603,4.603901797162945,4.118666038376432,0.0,3.0,0.0,0.0,0.0,0.0,0.33646150153742077,0.6652473882522332,2.5279651016621125,11.600076336148494,4.658432959631156,7.3151389376922005,21.337794678497794,92.80061068918795,7.861583585429685,9.282562489639808,8.652936053075932,8.462814410222373,0.05268087391879779,39.223105367381386,372.07625028226505,6.454650877159308,7.861583585429685,14.582025887511655,2.056973768863365,12.52505211864829,16.63899965637502,29.16405177502331,16.63899965637502,14.582025887511655,11.264283995294486,5.068277452944321,7.861583585429685,21.337794678497794,56.321419976472434,9.597932425396142,8.967192553883477,0.0,3.0,0.0,0.0,0.0,0.0,0.31426573121055085,0.7797900348690779,1.7122097372766685,4.285837143659592,1.338378022513364,2.925274133682251,6.768174171447754,34.28669714927673,2.9716458320617676,4.019839525222778,2.153928458234775,2.0392013501438595,1.2144454558438156e-05,7.003759384155273,92.61892370409532,2.8221702575683594,1.451479196548462,4.846724152565002,1.9214500188827515,2.925274133682251,6.768174171447754,9.693448305130005,2.925274133682251,4.846724152565002,4.043656730651856,1.0968788861585268,2.9716458320617676,5.934642314910889,20.218283653259277,5.934642314910889,3.6647138595581055,1.0,2.0,1.0,1.0,1.0,0.0,0.28271747094585586,1.0,1.0,7.06731042265892,4.691107095531146,2.8383216857910156,15.027766227722168,56.53848338127136,3.9729950428009033,5.274615168571472,10.454765838526544,6.868122531815341,0.2234567105770111,33.44007110595703,439.10016521811485,2.999269485473633,9.649815082550049,8.730524063110352,5.892202377319336,2.8383216857910156,14.622726440429688,17.461048126220703,2.8383216857910156,8.730524063110352,6.500239992141724,4.45497991394602,3.2072696685791016,15.027766227722168,32.50119996070862,3.4702582359313965,3.9729950428009033,7.0,2.0,0.0,0.0,1.0,0.0,0.30883474550371043,0.9730472392799608,1.0
80,The kettle is boiling.,kettle,Water inside the kettle,6.21576500995857,7.05866792253104,2.412652455235851,20.32656174472899,31.078825049792854,2.507929898571348,2.8192238850215126,5.554600054660959,7.034093411071616,1.5399648538273932e-06,32.10621488398144,244.40240240508217,23.16266488399041,2.8624858914129065,3.01245706623515,0.0,3.01245706623515,3.01245706623515,3.01245706623515,3.01245706623515,3.01245706623515,8.519479361662118,8.350517783637754,2.412652455235851,20.32656174472899,25.558438084986356,2.8192238850215126,2.8192238850215126,0.0,4.0,0.0,0.0,1.0,0.0,0.09692956736326905,0.14820298209146607,1.2486079624512951,10.531193064850445,6.805938029269737,6.22151026184665,24.059358985765957,52.65596532425223,6.49084329320568,7.562413018313485,9.159605016775025,8.861599539930268,0.05268087391879779,39.223105367381386,403.0226207381011,29.727047367222152,7.5042355932387395,8.321839765120457,0.0,8.321839765120457,8.321839765120457,8.321839765120457,8.321839765120457,8.321839765120457,12.614427421975364,8.111282221920392,6.22151026184665,24.059358985765957,37.84328226592609,7.562413018313485,7.562413018313485,0.0,4.0,0.0,0.0,1.0,0.0,0.15804172829944477,0.3458878422340279,1.3375915838561028,3.942056655883789,1.6809925339017917,1.8641443252563477,6.768174171447754,19.710283279418945,1.8641443252563477,3.7840683460235596,2.0976097651489662,1.9862551819011272,1.2144453648943454e-05,7.003759384155273,92.2948296665545,1.1050173044204712,1.6179258823394775,6.768174171447754,0.0,6.768174171447754,6.768174171447754,6.768174171447754,6.768174171447754,6.768174171447754,3.6926549275716147,0.738786383957169,2.745593309402466,4.548303127288818,11.077964782714844,3.7840683460235596,3.7840683460235596,1.0,2.0,1.0,1.0,1.0,0.0,0.3433828969122395,1.0,3.630713609321547,7.4278288841247555,4.0058799484780145,2.668768882751465,13.80552864074707,37.13914442062378,4.108129978179932,6.7876434326171875,10.107334247855253,6.461499125473111,-0.5934004783630371,33.44007110595703,434.6153726577759,5.312049865722656,8.639673233032227,6.7876434326171875,0.0,6.7876434326171875,6.7876434326171875,6.7876434326171875,6.7876434326171875,6.7876434326171875,8.747790336608887,4.603557966816024,2.668768882751465,13.80552864074707,26.24337100982666,9.769073486328125,9.769073486328125,4.0,0.0,0.0,0.0,1.0,0.0,0.18276251482109895,0.49166124740659567,2.5433612766120155
81,"The athletes wore the red, white, and blue during the ceremony.","the red, white, and blue",he American flag,4.636949786636326,4.618872206554203,0.021299684667753692,15.543678292669881,64.91729701290858,0.0472225445793802,3.747947409904966,4.636573076476677,6.202728855424266,1.5399845174412907e-06,32.106135084043125,315.28696920041403,0.04471190715211666,2.818413829879712,3.279753190662176,3.9839301598374783,0.021299684667753692,10.675134210398534,22.958272334635236,0.19834029465859043,0.4163033429451454,6.930958242970471,4.56300672115554,2.509772612871886,15.543678292669881,41.58574945782283,5.953811731474678,4.929640615230664,0.0,8.0,0.0,0.0,0.0,0.0,0.3536541629277951,0.686783012965003,1.0,7.9578306472771025,6.114295997083914,0.12960497139084914,19.276334090771243,111.40962906187943,0.2429990327328626,8.312845069229185,7.805173124131824,8.134089331100554,0.05268087393221782,39.223025567381,530.751772440964,0.15608957771993587,7.120401789636542,5.777149651207427,6.06977673834544,0.12960497139084914,15.940804565530414,40.44004755845199,0.9520462412169726,1.7620752783477278,11.566337564580905,4.345289927353943,7.251365244762157,19.276334090771243,69.39802538748543,10.975966445067865,9.64542692743306,0.0,8.0,0.0,0.0,0.0,0.0,0.36298520961765945,0.8269624551258555,1.0,2.8668360135384967,1.9927221901652534,0.09580345451831818,6.768172264099121,40.135704189538956,0.41270190477371216,3.535983920097351,2.10291363172524,1.8499709103764728,1.2144570064265281e-05,7.003750801086426,142.99812695731634,0.3137444853782654,1.7988404631614685,2.0165350905486514,1.9097246130026735,0.09580345451831818,4.624802112579346,14.115745633840561,0.955210268497467,0.955210268497467,3.721026510000229,1.8230491332820178,0.9296777844429016,6.768172264099121,22.326159060001373,0.9296777844429016,3.905064821243286,1.0,9.0,0.0,0.0,0.0,1.0,0.3517004601982221,0.6833162532093043,1.0,7.748281189373562,4.483599356917691,-0.6107678413391113,18.026752471923828,108.47593665122986,2.045469284057617,7.669641971588135,8.95328339889868,5.970334133101745,-0.6107678413391113,33.44007110595703,599.8699877262115,11.18877124786377,7.876053333282471,7.215438059398106,5.914379459680886,-0.6107678413391113,18.026752471923828,50.50806641578674,18.026752471923828,7.247505187988281,8.23685129483541,2.328120290048786,4.757537841796875,11.853206634521484,49.42110776901245,6.846927165985107,7.7716450691223145,6.0,3.0,1.0,1.0,0.0,2.0,0.46561539798618645,1.0,1.0
