id,sentence,referenced_term,correct_answer,surprisal_sentence_mean,surprisal_sentence_std,surprisal_sentence_min,surprisal_sentence_max,surprisal_sentence_sum,surprisal_sentence_middle,surprisal_sentence_median,surprisal_query_mean,surprisal_query_std,surprisal_query_min,surprisal_query_max,surprisal_query_sum,surprisal_query_middle,surprisal_query_median,surprisal_phrase_mean,surprisal_phrase_std,surprisal_phrase_min,surprisal_phrase_max,surprisal_phrase_sum,surprisal_phrase_middle,surprisal_phrase_median,surprisal_context_mean,surprisal_context_std,surprisal_context_min,surprisal_context_max,surprisal_context_sum,surprisal_context_middle,surprisal_context_median,surprisal_position_sentenceMax,surprisal_position_sentenceMin,surprisal_positional_sentenceMax_in_expression,surprisal_positional_sentenceMin_in_expression,surprisal_drops_within_expression,surprisal_spikes_within_expression,surprisal_relational_sumPhrase_sumSentence,surprisal_relational_maxPhrase_maxSentence,surprisal_relational_minPhrase_minSentence,cws_sentence_mean,cws_sentence_std,cws_sentence_min,cws_sentence_max,cws_sentence_sum,cws_sentence_middle,cws_sentence_median,cws_query_mean,cws_query_std,cws_query_min,cws_query_max,cws_query_sum,cws_query_middle,cws_query_median,cws_phrase_mean,cws_phrase_std,cws_phrase_min,cws_phrase_max,cws_phrase_sum,cws_phrase_middle,cws_phrase_median,cws_context_mean,cws_context_std,cws_context_min,cws_context_max,cws_context_sum,cws_context_middle,cws_context_median,cws_position_sentenceMax,cws_position_sentenceMin,cws_positional_sentenceMax_in_expression,cws_positional_sentenceMin_in_expression,cws_drops_within_expression,cws_spikes_within_expression,cws_relational_sumPhrase_sumSentence,cws_relational_maxPhrase_maxSentence,cws_relational_minPhrase_minSentence,vanilla_entropy_sentence_mean,vanilla_entropy_sentence_std,vanilla_entropy_sentence_min,vanilla_entropy_sentence_max,vanilla_entropy_sentence_sum,vanilla_entropy_sentence_middle,vanilla_entropy_sentence_median,vanilla_entropy_query_mean,vanilla_entropy_query_std,vanilla_entropy_query_min,vanilla_entropy_query_max,vanilla_entropy_query_sum,vanilla_entropy_query_middle,vanilla_entropy_query_median,vanilla_entropy_phrase_mean,vanilla_entropy_phrase_std,vanilla_entropy_phrase_min,vanilla_entropy_phrase_max,vanilla_entropy_phrase_sum,vanilla_entropy_phrase_middle,vanilla_entropy_phrase_median,vanilla_entropy_context_mean,vanilla_entropy_context_std,vanilla_entropy_context_min,vanilla_entropy_context_max,vanilla_entropy_context_sum,vanilla_entropy_context_middle,vanilla_entropy_context_median,vanilla_entropy_position_sentenceMax,vanilla_entropy_position_sentenceMin,vanilla_entropy_positional_sentenceMax_in_expression,vanilla_entropy_positional_sentenceMin_in_expression,vanilla_entropy_drops_within_expression,vanilla_entropy_spikes_within_expression,vanilla_entropy_relational_sumPhrase_sumSentence,vanilla_entropy_relational_maxPhrase_maxSentence,vanilla_entropy_relational_minPhrase_minSentence,cis_sentence_mean,cis_sentence_std,cis_sentence_min,cis_sentence_max,cis_sentence_sum,cis_sentence_middle,cis_sentence_median,cis_query_mean,cis_query_std,cis_query_min,cis_query_max,cis_query_sum,cis_query_middle,cis_query_median,cis_phrase_mean,cis_phrase_std,cis_phrase_min,cis_phrase_max,cis_phrase_sum,cis_phrase_middle,cis_phrase_median,cis_context_mean,cis_context_std,cis_context_min,cis_context_max,cis_context_sum,cis_context_middle,cis_context_median,cis_position_sentenceMax,cis_position_sentenceMin,cis_positional_sentenceMax_in_expression,cis_positional_sentenceMin_in_expression,cis_drops_within_expression,cis_spikes_within_expression,cis_relational_sumPhrase_sumSentence,cis_relational_maxPhrase_maxSentence,cis_relational_minPhrase_minSentence
79,The paintbrush created a beautiful landscape.,paintbrush,artist,6.974184557531723,4.571686499136324,0.9849116649965427,15.901181273078366,55.793476460253785,4.51961095552757,5.187765524419534,5.934528967460456,7.318762873391469,6.018826307259524e-06,32.22362556730594,255.1847456007996,2.330763054160263,3.839387322071993,7.4161338755804636,3.848232287215941,3.567901588364522,11.264366162796405,14.832267751160927,11.264366162796405,7.4161338755804636,7.995259408819263,4.384284631681129,4.173501668583246,15.901181273078366,39.97629704409631,5.855920093311498,5.855920093311498,0.0,3.0,0.0,0.0,0.0,0.0,0.2658423294652943,0.7083980724040696,3.6225599870187812,11.257842752844258,4.795916890609437,3.151179307325444,18.994938238785984,90.06274202275407,8.616768937579405,10.169613187141284,9.577144588280898,9.169494130799364,0.052687051018899984,39.34093599543007,411.81721729607864,7.062983590048203,8.575616155111058,12.144560453607014,4.18840975127634,7.956150702330673,16.332970204883352,24.289120907214027,16.332970204883352,12.144560453607014,12.524488361642918,3.8368871187941416,8.616768937579405,18.994938238785984,62.62244180821459,10.79048052142356,10.79048052142356,0.0,3.0,0.0,0.0,0.0,0.0,0.26969111046027733,0.8598590845393154,2.524816878504904,4.6740129590034485,1.6579367532763134,2.701122760772705,8.046875,37.39210367202759,2.7631778717041016,4.1941139698028564,2.149542143925574,2.25752369461229,1.4451131391979288e-05,9.061981201171875,92.43031218879969,1.9615819454193115,1.7394261360168457,6.156777381896973,1.8900976181030273,4.266679763793945,8.046875,12.313554763793945,4.266679763793945,6.156777381896973,4.19737548828125,1.339617672129486,2.701122760772705,5.976720809936523,20.98687744140625,5.424307823181152,4.121548175811768,1.0,7.0,1.0,1.0,1.0,0.0,0.3293089597685704,1.0,1.5795949098490378,7.416190505027771,5.5595107430643695,1.27366304397583,16.701454162597656,59.32952404022217,1.4095959663391113,6.507062911987305,10.345413752964564,5.931495760166852,1.0531907081604004,24.318267822265625,434.5073776245117,3.657715320587158,10.670154571533203,8.987558603286743,7.713895559310913,1.27366304397583,16.701454162597656,17.975117206573486,1.27366304397583,8.987558603286743,6.580884265899658,4.873624896353373,1.4095959663391113,15.467094421386719,32.90442132949829,3.0136051177978516,6.108462333679199,1.0,2.0,1.0,1.0,1.0,0.0,0.30297086479890417,1.0,1.0
80,The kettle is boiling.,kettle,Water inside the kettle,7.363753769695955,5.9900692140667715,1.4326259202331202,18.032746574822674,36.81876884847978,3.8869785168352005,3.8869785168352005,6.092153696017126,7.744237422551572,6.018877032608635e-06,32.22360905696081,268.05476262475355,25.94500423695538,3.8304053582357875,1.4326259202331202,0.0,1.4326259202331202,1.4326259202331202,1.4326259202331202,1.4326259202331202,1.4326259202331202,10.499721470470485,5.849088873778281,3.773832199636374,18.032746574822674,31.499164411411456,3.773832199636374,9.692585636952407,0.0,1.0,0.0,0.0,1.0,0.0,0.038910207077504505,0.07944579680575964,1.0,11.582338068797718,5.780241241240999,4.260820350809684,21.126594414633924,57.91169034398858,8.7376836058466,9.240651600240733,9.585497648894773,9.65295564856639,0.052687051088439026,39.340919485140354,421.76189655137006,32.68561227457693,8.396979159032753,4.260820350809684,0.0,4.260820350809684,4.260820350809684,4.260820350809684,4.260820350809684,4.260820350809684,14.971062129110766,4.861718182408435,9.240651600240733,21.126594414633924,44.9131863873323,9.240651600240733,14.545940372457643,0.0,1.0,0.0,0.0,1.0,0.0,0.07357444283703198,0.20168041602854403,1.0,4.642749977111817,2.0893550959012006,2.268026828765869,8.046873092651367,23.213749885559082,3.343959331512451,3.5781712532043457,2.0932148564781157,2.2017565865788904,1.4451025890593883e-05,9.062005043029785,92.10145368503709,0.7534149289131165,1.4387434720993042,8.046873092651367,0.0,8.046873092651367,8.046873092651367,8.046873092651367,8.046873092651367,8.046873092651367,3.9409724871317544,1.5356472382100348,2.268026828765869,5.976719379425049,11.822917461395264,3.5781712532043457,3.5781712532043457,1.0,4.0,1.0,1.0,1.0,0.0,0.3466425343738714,1.0,3.5479620393335543,6.393287086486817,2.929314042865718,3.7408876419067383,11.630517959594727,31.966435432434082,5.072977066040039,5.072977066040039,9.552181152410286,5.0821292090434955,0.5496432781219482,24.318267822265625,410.7437895536423,5.489999771118164,9.869918823242188,7.478272438049316,0.0,7.478272438049316,7.478272438049316,7.478272438049316,7.478272438049316,7.478272438049316,6.471728642781575,3.6499101729673784,3.7408876419067383,11.630517959594727,19.415185928344727,11.630517959594727,4.043780326843262,3.0,4.0,0.0,0.0,1.0,0.0,0.23394139311703308,0.6429870504503225,1.999063632458532
81,"The athletes wore the red, white, and blue during the ceremony.","the red, white, and blue",he American flag,4.848283559073146,4.89549445740724,0.011414725872415661,16.979501093082433,67.87596982702405,0.011414725872415661,4.010022299593982,4.997382450853667,6.891839978743971,6.018671076892456e-06,32.223509994988696,339.82200665804936,0.008863402148275882,2.9481055630521746,2.5403499421143607,2.9471823057849647,0.011414725872415661,6.820599923404412,17.782449594800525,0.14237803245799782,0.23495131824104323,8.29934535562272,4.920466904630372,2.996932772745221,16.979501093082433,49.79607213373632,4.096118863531704,7.366986622632082,0.0,7.0,0.0,0.0,0.0,0.0,0.2619844643121496,0.4016961326492197,1.0,8.105160484261717,6.407493214003774,0.09224625470117973,20.073320865017898,113.47224677966403,0.09224625470117973,8.822955340708745,8.256262199693245,8.835111948520222,0.05268705078099413,39.34082042297861,561.4258295791407,0.07531554700335288,8.179940454744283,4.847981739160776,5.154342641143712,0.09224625470117973,11.9245124351361,33.935872174125436,0.7009096069304311,0.9466996270232526,13.04316035159455,4.502353851335912,8.352261262532746,20.073320865017898,78.25896210956729,9.037849786084436,12.279605410023102,0.0,7.0,0.0,0.0,0.0,0.0,0.2990675970311999,0.5940478167674359,1.0,2.998225291392633,2.3639917207270202,0.055045053362846375,8.04687213897705,41.97515407949686,0.31610047817230225,3.5082039833068848,1.9104882485344874,1.9802123370460638,1.4451380593527574e-05,9.061859130859375,129.91320090034515,0.05898945778608322,1.4441022872924805,2.071636877954006,2.072022300309842,0.055045053362846375,5.051669120788574,14.501458145678043,0.8052904605865479,0.8052904605865479,3.928649534781774,2.4550939522671498,0.7778427004814148,8.04687213897705,23.571897208690643,0.7778427004814148,3.5082039833068848,1.0,8.0,0.0,0.0,0.0,0.0,0.3454771867713384,0.6277804634572909,1.0,8.334326096943446,4.8550968688625975,-1.147887945175171,19.70889663696289,116.68056535720825,2.362778902053833,7.875864028930664,9.085209501323416,4.932309940084253,-1.147887945175171,24.318267822265625,608.7090365886688,12.173893928527832,8.327530860900879,8.058234351021904,6.376254027636044,-1.147887945175171,19.70889663696289,56.40764045715332,19.70889663696289,8.042620658874512,8.488598585128784,2.699406115373237,5.442348480224609,12.807877540588379,50.931591510772705,7.503529071807861,7.606318235397339,6.0,3.0,1.0,1.0,0.0,2.0,0.4834364684852685,1.0,1.0
82,The village all declared how much he knew - Gold Smith., The village,villagers/people,10.776407135655933,4.765268807064943,2.6955502696110356,17.67784679461019,129.31688562787122,9.689476124681294,10.416086156677622,6.612827380629507,7.278831814171857,6.0191149423171925e-06,32.22353751221154,350.47985117336384,0.07436684940559869,3.9671029656785435,14.303144317550267,3.102217241671294,11.200927075878973,17.40536155922156,28.606288635100533,17.40536155922156,14.303144317550267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.22121077611951953,0.9845860619477873,4.1553397100975795,15.824943792904195,5.022960458856594,6.473266791199398,23.190217271990797,189.89932551485035,15.112134863135282,15.448703860399862,10.539157941273489,9.016074015780072,0.05268705144135503,39.3408479402079,558.575370887495,0.2736309845847664,8.51945555379324,18.74100850123758,4.449208770753215,14.291799730484367,23.190217271990797,37.48201700247516,23.190217271990797,18.74100850123758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,1.0,0.0,0.0,0.1973783577211496,1.0,2.207818739977549,3.952984948952993,1.7195184124836305,1.051849365234375,8.046873092651367,47.43581938743591,1.051849365234375,3.898607850074768,2.2413765554418137,2.0476754842317195,1.4451370589085855e-05,9.061850547790527,118.79295743841612,0.4166942834854126,1.7820264101028442,7.011797666549683,1.0350754261016846,5.976722240447998,8.046873092651367,14.023595333099365,8.046873092651367,7.011797666549683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,1.0,0.0,0.0,0.29563303668395624,1.0,5.682108520468854,3.752109428246816,3.8670323105792423,-1.9761123657226562,10.454633712768555,45.02531313896179,8.131555557250977,3.5604703426361084,7.989122982208546,5.825805162343889,-11.026909828186035,24.318267822265625,415.43439507484436,4.322378635406494,8.30996322631836,3.148296356201172,5.124408721923828,-1.9761123657226562,8.272705078125,6.296592712402344,-1.9761123657226562,3.148296356201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.13984561735238013,0.7912955446752094,1.0
83,The company hired new brains to improve its operations.,new brains,Intelligent and skilled,6.278292846227882,5.016289975931273,1.4712674368149368,18.945719705559203,62.78292846227882,3.604901526097846,4.7221545984259965,5.726980130609354,7.031559344506557,6.0191149423171925e-06,32.22353751221154,303.5299469222957,3.7312945958740964,3.818083049609887,10.20849357118707,8.737226134372133,1.4712674368149368,18.945719705559203,20.41698714237414,1.4712674368149368,10.20849357118707,5.5372913991152615,2.8553171337530925,2.044874800505978,9.624294262407139,38.76103979380683,2.044874800505978,5.059635713566505,3.0,4.0,1.0,1.0,1.0,0.0,0.3251996624311823,1.0,1.0,10.774185858593453,5.511584359690461,4.68703661251169,24.412725265280258,107.74185858593454,8.007145258845618,9.429402115795694,9.350584454502972,8.90750776219361,0.05268705144135503,39.3408479402079,495.5809760886575,9.721867486810707,8.686319496761467,14.549880938895974,9.862844326384284,4.68703661251169,24.412725265280258,29.09976187779195,4.68703661251169,14.549880938895974,10.090707349899567,3.1574393934788487,6.150967427207057,14.871766159713639,70.63495144929696,6.150967427207057,9.655324424446992,3.0,4.0,1.0,1.0,1.0,0.0,0.270087803010954,1.0,1.0,4.039469158649444,1.7492008559686874,1.8784888982772827,8.046873092651367,40.394691586494446,2.707146644592285,3.704728841781616,2.1140157747008486,2.1667681815700117,1.4451370589085855e-05,9.061850547790527,112.04283605914497,1.1896140575408936,1.4262641668319702,3.094919800758362,0.2056668996810913,2.8892529010772705,3.300586700439453,6.189839601516724,3.300586700439453,3.094919800758362,4.499672191483634,1.907522720984696,1.8784888982772827,8.046873092651367,31.497705340385437,4.268858909606934,4.268858909606934,1.0,9.0,0.0,0.0,0.0,0.0,0.15323398591279835,0.41017009494702267,1.5380729179325656,7.27703366279602,3.544219448714236,1.657860517501831,12.12533187866211,72.7703366279602,12.12533187866211,7.632608890533447,10.41138432182085,5.944467181669877,-2.6521081924438477,27.606582641601562,541.3919847346842,-2.6521081924438477,10.53757095336914,6.618441104888916,4.06266450881958,2.555776596069336,10.681105613708496,13.236882209777832,10.681105613708496,6.618441104888916,6.772588934217181,3.08104096254194,1.657860517501831,10.796142578125,47.408122539520264,3.1630284786224365,7.145602226257324,5.0,7.0,0.0,0.0,0.0,0.0,0.18189942252777605,0.8808918156297948,1.5416113533607407
84,The industry is facing challenges.,challenges,Businesses amd enterprises,6.87270475929705,3.912187098564287,3.068933382863889,13.160336362174993,41.2362285557823,3.6023573992904065,5.229711769842515,7.290599190516333,8.186198757402277,6.018877032608635e-06,32.22360905696081,328.076963573235,1.1746317715855512,4.288768006353202,6.83426754538615,0.0,6.83426754538615,6.83426754538615,6.83426754538615,6.83426754538615,6.83426754538615,5.864195784657042,4.218304496065554,3.068933382863889,13.160336362174993,23.456783138628168,3.6251559942988805,3.6137566967946437,0.0,1.0,0.0,0.0,1.0,0.0,0.16573454422828937,0.5193079688319349,2.2269194839962605,11.29760929564239,3.7134816326331492,7.193624160006491,16.253438872606644,67.78565577385434,8.469817036859537,10.537061604265244,11.094359229846251,10.015810900810159,0.052687051088439026,39.340919485140354,499.24616534308126,4.284843333972995,9.170608555810759,12.604306171670952,0.0,12.604306171670952,12.604306171670952,12.604306171670952,12.604306171670952,12.604306171670952,9.896557380359226,3.6983723941836657,7.193624160006491,16.253438872606644,39.586229521436906,7.669349451964235,8.069583244411886,0.0,1.0,0.0,0.0,1.0,0.0,0.18594356029720036,0.7754855000509525,1.7521496663316893,4.872222701708476,1.7933378883554683,2.570730209350586,8.046873092651367,29.233336210250854,5.001148223876953,4.651317596435547,2.3940623000227585,2.2852380436295587,1.4451025890593883e-05,9.062005043029785,107.73280350102414,1.754982829093933,1.8121905326843262,3.336378335952759,0.0,3.336378335952759,3.336378335952759,3.336378335952759,3.336378335952759,3.336378335952759,5.831556916236877,1.4106195927680931,4.301486968994141,8.046873092651367,23.32622766494751,4.301486968994141,5.488933801651001,1.0,5.0,0.0,0.0,1.0,0.0,0.11412923629232699,0.4146179885699495,1.2978329362673922,8.634321451187134,3.2493751862513434,5.329575538635254,14.775909423828125,51.8059287071228,14.775909423828125,7.22496223449707,10.179601845416157,4.971164483947193,-0.012941360473632812,24.318267822265625,447.90248119831085,5.980871200561523,10.712759494781494,7.630864143371582,0.0,7.630864143371582,7.630864143371582,7.630864143371582,7.630864143371582,7.630864143371582,8.31714642047882,3.767579085018503,5.329575538635254,14.775909423828125,33.26858568191528,5.329575538635254,6.581550359725952,3.0,2.0,0.0,0.0,1.0,0.0,0.1472971208857494,0.5164395587770588,1.4317958509179176
85,Her eyes are windows to her soul.,windows to her soul,window,4.586946187504115,4.700201353950611,0.09579133800626186,12.734705524688325,36.69556950003292,0.1819509426536068,2.527557930046538,5.313487273287983,7.306656886796502,6.018877032608635e-06,32.22360905696081,249.7339018445352,0.0820350670238041,1.9764965923209554,0.6253207542522108,0.7473717484556385,0.09579133800626186,1.9130235975849939,2.501283017008843,0.09579133800626186,0.2462340407087938,8.061679016037209,3.9200468760126497,3.142092262508082,12.734705524688325,24.185037048111624,3.142092262508082,8.308239260915219,2.0,5.0,0.0,0.0,0.0,0.0,0.0681630793877337,0.15022126690533066,1.0,7.718610155208067,6.327541681695306,0.35652567056950735,17.297614215311082,61.748881241664535,0.7789447106947223,6.993661681365852,8.439277880385188,9.330719322373733,0.052687051088439026,39.340919485140354,396.6460603781038,0.40954759809720187,6.30506183914095,2.170190174855611,2.407640718187202,0.35652567056950735,6.30506183914095,8.680760699422445,0.35652567056950735,1.0095865948559934,12.658982739631558,3.93272427637183,7.682261523590755,17.297614215311082,37.97694821889467,7.682261523590755,12.997072479992834,2.0,5.0,0.0,0.0,0.0,0.0,0.1405816676329542,0.3645047091846914,1.0,2.900934472680092,2.0826504511914847,0.4915652275085449,5.976719379425049,23.207475781440735,0.9820265173912048,2.626254975795746,1.8507607388076956,2.169792918046607,1.4451025890593883e-05,9.062005043029785,86.98575472396169,0.23134280741214752,0.94320148229599,1.7914666533470154,1.922900791205158,0.4915652275085449,5.106733798980713,7.1658666133880615,0.5855410695075989,0.7837837934494019,4.780961434046428,0.9894082355928967,3.5537850856781006,5.976719379425049,14.342884302139282,4.812379837036133,4.812379837036133,0.0,6.0,0.0,0.0,1.0,0.0,0.30877406405045915,0.85443760611561,1.0,7.589487075805664,2.5344133217407236,4.176856994628906,12.140499114990234,60.71589660644531,10.202417373657227,7.338367223739624,10.366294622421265,4.92222894940779,0.26397228240966797,24.318267822265625,476.8495526313782,8.056418418884277,10.44080400466919,8.31255304813385,1.196942064291207,6.979483604431152,10.202417373657227,33.2502121925354,8.371060371398926,8.03415560722351,7.762942473093669,3.2571830296235467,4.332548141479492,12.140499114990234,23.288827419281006,6.815780162811279,6.815780162811279,0.0,7.0,0.0,0.0,0.0,1.0,0.5476360236934344,0.8403622682250352,1.670989361954741
86,The eye of the law caught criminal.,eye of the law,justice,9.118065264731207,4.588365186689155,2.510345527525838,15.790602348457986,72.94452211784966,15.790602348457986,9.113307773386463,5.90106190908733,7.215920185654765,6.018877032608635e-06,32.22360905696081,277.3499097271045,0.007220116362218321,2.510345527525838,8.02276824251132,5.5073662128453105,2.510345527525838,15.790602348457986,32.09107297004528,10.64038224313983,6.89506254703073,9.31390130204875,3.043827907224702,6.763250719560872,13.592219882952282,27.941703906146248,7.586233303633095,7.586233303633095,4.0,2.0,1.0,1.0,0.0,0.0,0.43993807949277847,1.0,1.0,13.971524163350665,4.555678679650028,7.85729174112813,21.241761498705557,111.77219330680532,21.241761498705557,14.175643457391075,9.277578107463631,9.20546080254963,0.052687051088439026,39.340919485140354,436.0461710507907,0.0774449741521331,7.85729174112813,13.299128115863132,5.7134107729248225,7.85729174112813,21.241761498705557,53.19651246345253,16.216837672979516,12.04872961180942,13.478911140795617,2.277244684573612,11.616762150001918,16.685522030582295,40.43673342238685,12.134449241802637,12.134449241802637,4.0,2.0,1.0,1.0,0.0,0.0,0.4759369114054383,1.0,1.0,4.189155295491219,1.9936262285819986,1.0608512163162231,8.046873092651367,33.51324236392975,3.0728600025177,3.5552204847335815,2.0063829186159094,2.2880317348507115,1.4451025890593883e-05,9.062005043029785,94.29999717494775,0.035442955791950226,1.3063453435897827,3.8403538167476654,2.5712086789940365,1.0608512163162231,8.046873092651367,15.361415266990662,1.0608512163162231,3.1268454790115356,4.939924081166585,0.9017900102739992,3.778386116027832,5.976719379425049,14.819772243499756,3.778386116027832,5.064666748046875,1.0,3.0,1.0,1.0,0.0,0.0,0.4583685189328064,1.0,1.0,6.779353737831116,3.0276339697515042,1.405634880065918,10.437780380249023,54.234829902648926,5.167715072631836,6.021040916442871,9.598927071884923,5.085476205199939,-1.7669906616210938,24.318267822265625,441.55064530670643,8.983745574951172,9.92166805267334,7.80409574508667,2.41283131375844,5.167715072631836,10.437780380249023,31.21638298034668,5.637470245361328,7.80544376373291,7.204270680745442,2.3399870035656227,4.82314395904541,10.385056495666504,21.612812042236328,4.82314395904541,6.404611587524414,1.0,5.0,1.0,1.0,1.0,0.0,0.5755781485141528,1.0,3.6764277451549106
87,The suit argued that the defendant was innocent.,suit,lawyer,7.43065452011419,5.446925751143329,0.1400136458941018,18.04740242038125,66.8758906810277,6.33876115953406,6.33876115953406,5.964220834047923,7.467911021900045,6.018877032608635e-06,32.22360905696081,268.3899375321566,2.700422488737063,3.446442615705927,9.801469440130957,0.0,9.801469440130957,9.801469440130957,9.801469440130957,9.801469440130957,9.801469440130957,8.133486799286093,5.4088417167220655,0.6569026897533783,18.04740242038125,56.93440759500265,3.446442615705927,6.33876115953406,0.0,2.0,0.0,0.0,1.0,0.0,0.1465620770103863,0.5430958545625372,70.00367269590436,11.366474163114667,6.547061786093513,0.5278300710824333,21.14125052646391,102.298267468032,10.164411295280832,11.851110714516544,9.439404550803376,9.359076468611898,0.052687051088439026,39.340919485140354,424.77320478615195,7.746635276695548,8.52216145471573,14.655435827955795,0.0,14.655435827955795,14.655435827955795,14.655435827955795,14.655435827955795,14.655435827955795,12.445000224141967,5.9682512207943015,1.8480518205437146,21.14125052646391,87.11500156899376,8.52216145471573,11.851110714516544,0.0,2.0,0.0,0.0,1.0,0.0,0.1432618185106174,0.6932151818366,27.765443143285783,4.116191460026635,2.194508908994228,0.6365246176719666,8.046873092651367,37.045723140239716,2.8909947872161865,3.4666528701782227,2.0626327405543634,2.2082193823923424,1.4451025890593883e-05,9.062005043029785,92.81847332494635,1.968437671661377,1.6551995277404785,8.046873092651367,0.0,8.046873092651367,8.046873092651367,8.046873092651367,8.046873092651367,8.046873092651367,3.498284842286791,1.8922452925919775,0.6365246176719666,6.408755779266357,24.487993896007538,6.408755779266357,2.8909947872161865,1.0,3.0,1.0,1.0,1.0,0.0,0.21721463128656576,1.0,12.641888262047281,7.563302675882976,2.695841753600366,3.027952194213867,10.74597454071045,68.06972408294678,5.332259178161621,8.338802337646484,11.109465666792609,5.4387400452305315,1.0801464319229126,24.810718536376953,488.8164893388748,17.496625900268555,10.714932441711426,10.491918563842773,0.0,10.491918563842773,10.491918563842773,10.491918563842773,10.491918563842773,10.491918563842773,7.642365046909878,2.5259461680151345,3.027952194213867,10.74597454071045,53.49655532836914,8.338802337646484,8.338802337646484,8.0,3.0,0.0,0.0,1.0,0.0,0.15413487721880262,0.9763580328703366,3.465021206045408
88,He walked with drooping shoulders because he lost his wife.,drooping shoulders,Sadness,5.637958715289755,4.240876020194692,0.3689668259111365,14.079785280801007,67.65550458347705,0.7080129714456085,6.398070016086599,6.003495399681541,7.1793591324883055,6.0191149423171925e-06,32.22353751221154,306.1782653837586,17.207997615969244,3.4661984927654537,3.262349423214388,3.7916027667349796,0.3689668259111365,8.618724874107157,9.787048269643165,0.799356569624871,0.799356569624871,7.1450554177985355,3.763076385636445,0.80681905186956,14.079785280801007,57.160443342388284,0.80681905186956,7.01019812156116,2.0,3.0,0.0,0.0,0.0,0.0,0.14466004399638127,0.6121346811914473,1.0,10.055400075187913,5.8278787811213215,1.6764548339490828,20.013554769732366,120.66480090225497,2.8871663264184653,12.1154341160854,9.64234097199127,9.196614407845964,0.05268705144135503,39.3408479402079,491.75938957155483,24.086581031901048,7.715735293583825,6.479149483248859,5.94099768543737,1.6764548339490828,14.850737450180159,19.437448449746576,2.9102561656173362,2.9102561656173362,12.29252326576124,4.6353755407433646,2.996790284895439,20.013554769732366,98.34018612608992,2.996790284895439,13.03929514140971,2.0,3.0,0.0,0.0,0.0,0.0,0.16108631767015438,0.7420339675308342,1.0,2.4775442431370416,1.6058324591735618,0.6788315176963806,5.976722240447998,29.7305309176445,1.7346583604812622,1.8359418511390686,1.8180401662744308,1.9538110863646967,1.4451370589085855e-05,9.061850547790527,92.72004847999597,0.4773678779602051,1.0906989574432373,1.6463894248008728,0.710806687761244,0.6788315176963806,2.3662679195404053,4.939168274402618,0.6788315176963806,1.8940688371658325,2.8820880353450775,1.7851840357451443,1.0906989574432373,5.976722240447998,23.05670428276062,1.6151690483093262,2.0586531162261963,0.0,4.0,0.0,0.0,0.0,0.0,0.1661311830617635,0.3959139850144745,1.0,10.220586578051249,4.728990597803981,3.4318294525146484,19.831819534301758,122.64703893661499,10.343289375305176,8.708066940307617,10.40196870803833,6.602009022500036,-7.983153343200684,26.61505889892578,520.0984354019165,18.074628829956055,10.361452579498291,15.182891368865967,5.858081090257979,6.919886112213135,19.831819534301758,45.5486741065979,18.796968460083008,18.796968460083008,8.34438443183899,2.8142348932350414,3.4318294525146484,13.547480583190918,66.75507545471191,9.621667861938477,7.742563962936401,3.0,2.0,1.0,1.0,1.0,0.0,0.37138013686688215,1.0,2.01638403305346
