base_expression,choices,cont_tokens,example,full_prompt,gold,gold_index,input_tokens,instruction,metrics,num_asked_few_shots,num_effective_few_shots,padded,pred_logits,prediction_logits,predictions,sentence_cleaned,specifics,truncated,log_prob,oddballness,confidence
salt,[],"[array([array([  9258,     25,    326,    271,    785,   3409,    364,  42226,
                    6,    374,   1483,  15901,    304,    279,  11652,    330,
                16069,   1483,    311,  12021,  62775,    389,  17727,   1189,
                 1084,  19257,    311,    279,   1160,    315,  46895,  13041,
                  553,  18202,    432,    448,  12021,     11,    264,   4185,
                 6588,    304,    279,   3267,    311,   5358,  64793,    424,
                 2337,   1293,   9396,  23063,   1134,     13,  15277,     11,
                  279,   4396,   4226,    374,    364,     75,      6,    369,
                23141,     13, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'salt' used metaphorically or literally in the sentence: 'people used to salt meats on ships .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'salt' used metaphorically or literally in the sentence: 'people used to salt meats on ships .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,  42226,      6,   1483,
         45350,   2673,    476,  15901,    304,    279,  11652,     25,
           364,  16069,   1483,    311,  12021,  62775,    389,  17727,
           659,   4427,  21806,    364,     72,      6,    369,  45350,
           938,     11,    364,     75,      6,    369,  23141,     13,
           220,  10224,    697,   4226,   1283,    364,   3006,     25,
          6256])                                                       ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nThe word \'salt\' is used literally in the sentence ""people used to salt meats on ships."" It refers to the act of preserving meat by covering it with salt, a common practice in the past to prevent spoilage during long sea voyages. Therefore, the correct answer is \'l\' for literal.']",people used to salt meats on ships .,,[140],-5.2503162281853815,0.5399340391159058,0.4276989996433258
inherit,[],"[array([array([  9258,     25,    326,    271,    785,   3409,    364,    258,
                48394,      6,    374,   1483,  15901,    304,    279,  11652,
                  330,     40,  26990,    847,   1661,   6414,    491,    504,
                  847,   6554,   1189,   1084,  19257,    311,    279,   2097,
                  429,    279,  18601,    594,   1661,   6414,    491,    572,
                 5823,   1495,  50933,    504,    862,   6554,     13,   2619,
                  374,    902,  45350,    938,  10431,   1588,     13,  15277,
                   11,    279,   4396,   4226,    374,    364,     75,      6,
                  369,  23141,     13, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'inherited' used metaphorically or literally in the sentence: 'I inherited my good eyesight from my mother .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'inherited' used metaphorically or literally in the sentence: 'I inherited my good eyesight from my mother .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,    258,  48394,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,     40,  26990,    847,   1661,   6414,    491,
           504,    847,   6554,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nThe word \'inherited\' is used literally in the sentence ""I inherited my good eyesight from my mother."" It refers to the fact that the speaker\'s good eyesight was passed down genetically from their mother. There is no metaphorical usage here. Therefore, the correct answer is \'l\' for literal.']",I inherited my good eyesight from my mother .,,[151],-2.1883050543256104,0.30608507990837097,0.6121186017990112
peep,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    576,   3409,
                  364,    375,    747,    291,      6,    374,   1483,  45350,
                 2673,   1588,    311,   7512,    279,  11094,    315,    279,
                  501,  17788,     13,   1084,  13230,    429,    279,  17788,
                  374,  19460,   9434,     11,    438,    421,    432,    594,
                32592,    287,    700,    504,   4815,    279,  12408,     13,
                 1096,  10431,   1697,   9606,    279,  17788,     11,   7086,
                  432,   3738,  12681,  28500,     11,    892,    374,    264,
                28583,    315,  45350,    938,   4128,     13,    758,    264,
                23141,   5530,     11,    279,  17788,   3171,    944,    614,
                  279,   5726,    311,    364,    375,    747,    516,    773,
                  419,    374,    537,    264,  23141,    990,    315,    279,
                 3409,     13,  15277,     11,    279,   4396,   4226,    374,
                  364,     72,      6,    369,  45350,    938,     13, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'peeped' used metaphorically or literally in the sentence: 'The new moon peeped through the tree tops .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'peeped' used metaphorically or literally in the sentence: 'The new moon peeped through the tree tops .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
          3872,    279,   3409,    364,    375,    747,    291,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,    785,    501,  17788,   1051,    747,    291,
          1526,    279,   4916,  32422,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"["" Output: i\n\nExplanation: The word 'peeped' is used metaphorically here to describe the appearance of the new moon. It suggests that the moon is barely visible, as if it's peeking out from behind the trees. This usage personifies the moon, giving it human-like qualities, which is a characteristic of metaphorical language. In a literal sense, the moon doesn't have the ability to 'peep', so this is not a literal use of the word. Therefore, the correct answer is 'i' for metaphorical.""]",The new moon peeped through the tree tops .,,[137],-2.9198418244719506,0.35623207688331604,0.534429669380188
attack,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                11652,     11,    330,   1587,  11191,      1,    374,    537,
                 1483,    311,   7512,    264,   6961,  11703,    714,   4751,
                  311,  20001,    279,   4522,    315,  56811,    476,  27020,
                  279,   3491,    448,   2244,   4802,    323,  25248,     13,
                 1096,  10431,    374,  55655,   1388,    476,  45350,    938,
                   11,    438,    432,  30611,    279,   7286,    315,  22818,
                   11,  11136,   5815,    448,   9170,     11,    311,  21828,
                  264,   3491,     13,  15277,     11,    279,   4396,   4226,
                  374,    364,     72,      6,    369,  45350,    938,     13,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'attacked' used metaphorically or literally in the sentence: 'I attacked the problem as soon as I got out of bed .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'attacked' used metaphorically or literally in the sentence: 'I attacked the problem as soon as I got out of bed .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645,   3872,
           279,   3409,    364,   1587,  11191,      6,   1483,  45350,
          2673,    476,  15901,    304,    279,  11652,     25,    364,
            40,  18349,    279,   3491,    438,   5135,    438,    358,
          2684,    700,    315,   4845,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[7],[],[],"[' Output: i\n\nExplanation: In this sentence, ""attacked"" is not used to describe a physical assault but rather to convey the idea of tackling or addressing the problem with great energy and determination. This usage is figurative or metaphorical, as it transfers the concept of attacking, typically associated with violence, to solving a problem. Therefore, the correct answer is \'i\' for metaphorical.']",I attacked the problem as soon as I got out of bed .,,[148],-1.6820985755863755,0.2157801389694214,0.638744592666626
condense,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                 2266,     11,    330,   1297,  28940,      1,    374,    537,
                 1660,   1483,    311,   7512,    264,   6961,   1882,    315,
                17719,   8123,    476,  17457,     11,    714,   4751,    432,
                  594,  22692,    458,  14269,   1584,   1380,   1059,  15650,
                  525,  10454,    803,  18894,    476,  37526,     13,   1096,
                10431,    374,  45350,    938,    438,    432,  16790,    264,
                 6961,   7286,    320,   1297,  41625,      8,    311,    458,
                 8115,   4522,    320,  56576,    819,    568,  15277,     11,
                  279,   4396,   4226,    374,    364,     72,      6,    369,
                45350,    938,     13, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'condensed' used metaphorically or literally in the sentence: 'Her feelings condensed .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'condensed' used metaphorically or literally in the sentence: 'Her feelings condensed .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645, 151645,   3872,    279,   3409,    364,   1297,  28940,
             6,   1483,  45350,   2673,    476,  15901,    304,    279,
         11652,     25,    364,  20705,  15650,  74726,    659,   4427,
         21806,    364,     72,      6,    369,  45350,    938,     11,
           364,     75,      6,    369,  23141,     13,    220,  10224,
           697,   4226,   1283,    364,   3006,     25,   6256])       ]",,{'accuracy_per_sample': array([1.])},0,0,[2],[],[],"[' Output: i\n\nExplanation: In this context, ""condensed"" is not being used to describe a physical process of reducing volume or density, but rather it\'s describing an emotional state where her feelings are becoming more intense or concentrated. This usage is metaphorical as it applies a physical concept (condensation) to an abstract idea (feelings). Therefore, the correct answer is \'i\' for metaphorical.']",Her feelings condensed .,,[135],-5.166261514027913,0.5339576601982117,0.4301900267601013
crush,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                11652,     11,    330,   5082,  51978,      1,    374,   1483,
                45350,   2673,    311,   7512,    279,  14269,   5421,    315,
                 1660,  16051,     13,   1084,   1558,    537,   8300,    311,
                  264,   6961,  14432,    714,   4751,    311,    279,   8266,
                  315,   1660,  17247,  12898,    476,  24402,     13,   1096,
                10431,    374,   4185,    304,   6364,    979,  22692,   3746,
                 8225,  21261,  12942,    504,    264,   4345,  36901,    476,
                78813,     13,  15277,     11,    279,   4396,   4226,    374,
                  364,     72,      6,    369,  45350,    938,     13, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'crushed' used metaphorically or literally in the sentence: 'She was crushed by his refusal of her invitation .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'crushed' used metaphorically or literally in the sentence: 'She was crushed by his refusal of her invitation .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645,   3872,    279,   3409,    364,   5082,  51978,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,   7941,    572,  32645,    553,    806,  43151,
           315,   1059,  28688,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: i\n\nExplanation: In this sentence, ""crushed"" is used metaphorically to describe the emotional impact of being refused. It does not refer to a physical crushing but rather to the feeling of being deeply hurt or disappointed. This usage is common in English when describing strong negative emotions resulting from a personal rejection or setback. Therefore, the correct answer is \'i\' for metaphorical.']",She was crushed by his refusal of her invitation .,,[154],-2.081164086030589,0.35519731044769287,0.48633110523223877
redound,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    576,   3409,
                  364,   1151,    795,      6,    304,    419,   2266,    374,
                 1483,  45350,   2673,     13,   1084,   3363,    429,   1059,
                 8869,    686,    614,    264,  23699,   2456,    476,  28674,
                  369,    279,   4586,   1661,     13,   1096,  10431,    374,
                55655,   1388,    438,    432,  16555,    458,  24614,    323,
                 6785,  15274,   4751,   1091,    264,   2118,     11,  49301,
                 1917,     13,  15277,     11,    279,   4396,   4226,    374,
                  364,     72,      6,    369,  45350,    938,     13, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'redound' used metaphorically or literally in the sentence: 'Her efforts will redound to the general good .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'redound' used metaphorically or literally in the sentence: 'Her efforts will redound to the general good .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([151645,   3872,    279,   3409,    364,   1151,    795,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,  20705,   8869,    686,   2518,    795,    311,
           279,   4586,   1661,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"["" Output: i\n\nExplanation: The word 'redound' in this context is used metaphorically. It means that her efforts will have a beneficial effect or consequence for the general good. This usage is figurative as it describes an indirect and positive outcome rather than a direct, tangible action. Therefore, the correct answer is 'i' for metaphorical.""]",Her efforts will redound to the general good .,,[150],-2.2191297453498717,0.2895595133304596,0.5881560444831848
compare,[],"[array([array([  9258,     25,    600,    271,  69769,     25,    758,    419,
                11652,     11,    364,  18948,      6,    374,   1483,  45350,
                 2673,     13,    576,  18601,    374,    537,  15901,  24047,
                  279,  20644,  66846,    323,    279,  48717,   3108,    553,
                 3108,    311,  20961,    862,  42774,    323,  11799,     13,
                12090,     11,    807,    525,  13330,    264,  12313,   1948,
                 1378,  13656,  14744,    429,  24295,    518,   2155,   3039,
                  323,   7482,     11,  22561,    264,  15279,    476,  55103,
                 1948,   1105,     13,   1096,  10431,    315,    364,  18948,
                    6,   5780,   7797,    264,   2118,     11,   6961,  12313,
                  323,  17601,    264,    803,   8115,     11,  43801,  30699,
                  315,   6708,     13,  15277,     11,    279,   4396,   4226,
                  374,    364,     72,      6,    369,  45350,    938,     13,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'compare' used metaphorically or literally in the sentence: 'We can compare the Han dynasty to the Romans .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'compare' used metaphorically or literally in the sentence: 'We can compare the Han dynasty to the Romans .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645, 151645,   3872,    279,   3409,    364,  18948,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,   1654,    646,   9429,    279,  20644,  66846,
           311,    279,  48717,    659,   4427,  21806,    364,     72,
             6,    369,  45350,    938,     11,    364,     75,      6,
           369,  23141,     13,    220,  10224,    697,   4226,   1283,
           364,   3006,     25,   6256])                               ]",,{'accuracy_per_sample': array([0.])},0,0,[2],[],[],"["" Output: i\n\nExplanation: In this sentence, 'compare' is used metaphorically. The speaker is not literally placing the Han dynasty and the Romans side by side to examine their similarities and differences. Instead, they are drawing a comparison between two historical entities that existed at different times and places, suggesting a parallel or analogy between them. This usage of 'compare' goes beyond a direct, physical comparison and involves a more abstract, conceptual linking of ideas. Therefore, the correct answer is 'i' for metaphorical.""]",We can compare the Han dynasty to the Romans .,,[150],-2.9105493128299713,0.30344241857528687,0.40657076239585876
splash,[],"[array([array([  9258,     25,    326,    271,    785,   3409,    364,  69095,
                13571,      6,    374,   1483,  15901,    304,    279,  11652,
                  330,   7941,  12503,  13571,    279,   3015,   2163,   1059,
                 1189,   1084,  19257,    311,    279,   1917,    315,  21244,
                  476,    294,  19049,   3015,    911,     11,    892,    374,
                  264,   6961,    323,  39535,   1917,     13,  15277,     11,
                  279,   4396,   4226,    374,    364,     75,      6,    369,
                23141,     13, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'splashed' used metaphorically or literally in the sentence: 'She splashed the water around her .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'splashed' used metaphorically or literally in the sentence: 'She splashed the water around her .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,  69095,  13571,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,   7941,  12503,  13571,    279,   3015,   2163,
          1059,    659,   4427,  21806,    364,     72,      6,    369,
         45350,    938,     11,    364,     75,      6,    369,  23141,
            13,    220,  10224,    697,   4226,   1283,    364,   3006,
            25,   6256])                                               ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nThe word \'splashed\' is used literally in the sentence ""She splashed the water around her."" It refers to the action of throwing or dashing water about, which is a physical and observable action. Therefore, the correct answer is \'l\' for literal.']",She splashed the water around her .,,[142],-2.1621221575353826,0.29559752345085144,0.3686930239200592
blur,[],"[array([array([  9258,     25,    326,    271,  69769,     25,    758,    419,
                11652,     11,    330,   2024,   1723,      1,    374,   1483,
                  311,   7512,    279,   2456,    315,  30249,    389,    279,
                18601,    594,   5726,    311,   1490,   9355,     13,   1084,
                  374,    264,  23141,    990,    315,    279,   3409,   1576,
                  432,   5961,  19257,    311,    279,   6961,  59951,    315,
                11129,   8881,    553,    279,  30249,     13,   2619,    374,
                  902,  55655,   1388,    476,  35296,   7290,  10602,   1588,
                   13,  15277,     11,    279,   4396,   4226,    374,    364,
                   75,      6,    369,  23141,     13, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'blurs' used metaphorically or literally in the sentence: 'The fog blurs my vision .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'blurs' used metaphorically or literally in the sentence: 'The fog blurs my vision .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645,   3872,    279,   3409,    364,   2024,   1723,      6,
          1483,  45350,   2673,    476,  15901,    304,    279,  11652,
            25,    364,    785,  30249,   1501,   1723,    847,  11129,
           659,   4427,  21806,    364,     72,      6,    369,  45350,
           938,     11,    364,     75,      6,    369,  23141,     13,
           220,  10224,    697,   4226,   1283,    364,   3006,     25,
          6256])                                                       ]",,{'accuracy_per_sample': array([1.])},0,0,[1],[],[],"[' Output: l\n\nExplanation: In this sentence, ""blurs"" is used to describe the effect of fog on the speaker\'s ability to see clearly. It is a literal use of the word because it directly refers to the physical obstruction of vision caused by the fog. There is no figurative or symbolic meaning intended here. Therefore, the correct answer is \'l\' for literal.']",The fog blurs my vision .,,[130],-2.1113715798128396,0.3888940215110779,0.5795751810073853
wear,[],"[array([array([  9258,     25,    600,    271,    785,  17133,    330,     86,
                 7444,    264,  15289,      1,    374,  11136,   1483,  45350,
                 2673,    311,  13216,    429,   4325,  20699,   7952,   6247,
                  476,  70314,     13,   1084,   1558,    537,   3076,    429,
                  279,   1697,    374,  15901,  12233,    264,   6961,   1633,
                 1075,  17438,     11,    714,   4751,    429,    862,  93015,
                  476,  27800,   7493,    390,  49269,  23009,     13,  15277,
                   11,    279,   4396,   4226,    374,    364,     72,      6,
                  369,  45350,    938,     13, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'wears' used metaphorically or literally in the sentence: 'He always wears a smile .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'wears' used metaphorically or literally in the sentence: 'He always wears a smile .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['i'],[],"[array([ 3872,   279,  3409,   364,    86,  7444,     6,  1483, 45350,
         2673,   476, 15901,   304,   279, 11652,    25,   364,  1519,
         2677, 37300,   264, 15289,   659,  4427, 21806,   364,    72,
            6,   369, 45350,   938,    11,   364,    75,     6,   369,
        23141,    13,   220, 10224,   697,  4226,  1283,   364,  3006,
           25,  6256])                                                ]",,{'accuracy_per_sample': array([1.])},0,0,[0],[],[],"[' Output: i\n\nThe phrase ""wears a smile"" is typically used metaphorically to indicate that someone consistently appears happy or cheerful. It does not mean that the person is literally wearing a physical object like clothing, but rather that their demeanor or facial expression conveys happiness. Therefore, the correct answer is \'i\' for metaphorical.']",He always wears a smile .,,[132],-2.083617429435253,0.3590223491191864,0.5728333592414856
tug,[],"[array([array([  9258,     25,    326,    271,  69769,     25,    758,    419,
                11652,     11,    330,     83,  20146,      1,    374,   1483,
                  311,   7512,    279,   6961,   1917,    315,    279,  15223,
                22266,    279,   7406,    700,    315,    279,  26183,     13,
                 2619,    594,    902,  55655,   1388,    476,  35296,   7290,
                 1588,     26,    432,    594,    264,  30339,   4008,    315,
                  264,   1931,  30084,   1538,     13,  15277,     11,    279,
                 4396,   4226,    374,    364,     75,      6,    369,  23141,
                   13, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
               151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645])],
       dtype=object)                                                             ]","Is the word 'tugged' used metaphorically or literally in the sentence: 'The horse finally tugged the cart out of the mud .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.","Is the word 'tugged' used metaphorically or literally in the sentence: 'The horse finally tugged the cart out of the mud .'. Answer 'i' for metaphorical, 'l' for literal.  Put your answer after 'output: '.",['l'],[],"[array([151645, 151645, 151645, 151645, 151645, 151645, 151645, 151645,
          3872,    279,   3409,    364,     83,  20146,      6,   1483,
         45350,   2673,    476,  15901,    304,    279,  11652,     25,
           364,    785,  15223,   5499,    259,  20146,    279,   7406,
           700,    315,    279,  26183,    659,   4427,  21806,    364,
            72,      6,    369,  45350,    938,     11,    364,     75,
             6,    369,  23141,     13,    220,  10224,    697,   4226,
          1283,    364,   3006,     25,   6256])                       ]",,{'accuracy_per_sample': array([1.])},0,0,[8],[],[],"[' Output: l\n\nExplanation: In this sentence, ""tugged"" is used to describe the physical action of the horse pulling the cart out of the mud. There\'s no figurative or symbolic meaning here; it\'s a straightforward description of a real-world event. Therefore, the correct answer is \'l\' for literal.']",The horse finally tugged the cart out of the mud .,,[144],-1.8166296953462402,0.2170845866203308,0.5922576785087585
