Index,Sentence,Target Word (Noun),log_prob,oddballness,confidence,Document URL
40,"In 1926, the American designer Elizabeth Hawes, while working in Paris, regularly wore Callot Soeurs.",designer,-3.8343555059594414,0.35149046778678894,0.3582218587398529,https://en.wikipedia.org/wiki/Callot%20Soeurs
41,The wailing saxophone and that distorted electric guitar.,saxophone,-3.7124759416011246,0.4289321303367615,0.5183142423629761,https://en.wikipedia.org/wiki/Ike%20Turner
42,NegativeIce sheets that form during glaciations erode the land beneath them.,land,-5.3035836460689705,0.4845769703388214,0.4150382876396179,https://en.wikipedia.org/wiki/Ice%20age
43,"Interpretations In the long sojourn of philosophy, there has existed hardly a philosopher or historian of philosophy who did not mention Thales and try to characterize him in some way.",philosopher,-3.983592083058385,0.38343554735183716,0.4238177537918091,https://en.wikipedia.org/wiki/Thales%20of%20Miletus
44,"When they finished a song, apart from the low hum of conversation, the band would hear Jesperson's loud whistle and fast clapping. """,band,-4.826212346039969,0.47729596495628357,0.3972175419330597,https://en.wikipedia.org/wiki/The%20Replacements%20%28band%29
45,"Passive noise isolation is essentially using the body of the earphone, either over or in the ear, as a passive earplug that simply blocks out sound.",earplug,-3.6057977812785293,0.4417332708835602,0.4261193871498108,https://en.wikipedia.org/wiki/Headphones
46,It gathers scientist from all over the country to discuss relevant issues related to science and technology and thus earning the distinction of the most prestigious Philippine scientific conference.,scientist,-4.051016482276221,0.43552279472351074,0.40741878747940063,https://en.wikipedia.org/wiki/National%20Academy%20of%20Science%20and%20Technology
47,Pulakeshin II continued his conquests in the east where he conquered all kingdoms in his way and reached the Bay of Bengal in present-day Odisha.,east,-3.675339813824863,0.40579116344451904,0.4852610230445862,https://en.wikipedia.org/wiki/Middle%20kingdoms%20of%20India
48,Puneet goes on a drinking spree that leads him to a park bench where he witnesses someone being shot.,bench,-4.50157559166352,0.48119568824768066,0.5110585689544678,https://en.wikipedia.org/wiki/Waisa%20Bhi%20Hota%20Hai%20Part%20II
49,"On 25 November 1897 the novelist published Mr. Scheurer-Kestner in Le Figaro, which was the first article in a series of three.",novelist,-3.319427822787089,0.34930503368377686,0.39374229311943054,https://en.wikipedia.org/wiki/Dreyfus%20affair
50,The figure shows an example of a program composed of three sub-ETs.,program,-4.036251553799957,0.4282650649547577,0.4206005036830902,https://en.wikipedia.org/wiki/Gene%20expression%20programming
51,"Al-Khwarizmi was the most widely read mathematician in Europe in the late Middle Ages, primarily through his other book, the Algebra.",mathematician,-2.89466213148941,0.3852026164531708,0.5429514050483704,https://en.wikipedia.org/wiki/Algorism
52,Most who succeeded him as Blue Book director exhibited either apathy or outright hostility to the subject of UFOs or were hampered by a lack of funding and official support.,director,-4.486171196023112,0.4380747377872467,0.41756877303123474,https://en.wikipedia.org/wiki/Project%20Blue%20Book
53,"Throughout, Wilder uses metatheatrical devices, setting the play in the actual theatre where it is being performed.",theatre,-3.7175509982431927,0.42794618010520935,0.4744405746459961,https://en.wikipedia.org/wiki/Our%20Town
54,"Los Angeles Times considered the game a ""great improvement"" over the previous Nicklaus games, praising the course designer and stating that the screen reanimates faster than in the Links games.",designer,-4.679728535381523,0.4343213737010956,0.39942944049835205,https://en.wikipedia.org/wiki/Jack%20Nicklaus%20Golf%20%26%20Course%20Design%3A%20Signature%20Edition
55,An Inner London Education Authority (ILEA) teaching pack titled Auschwitz: Yesterday's Racism drew comparisons between the trade union legislation of Adolf Hitler and Margaret Thatcher.,pack,-4.648924155208988,0.44662338495254517,0.4590885639190674,https://en.wikipedia.org/wiki/Loony%20left
56,"Investigation revealed that a high pressure fuel hose leaked approximately 700 kilograms of fuel into the engine's nacelle during taxi, which ignited upon takeoff.",hose,-4.047525619306872,0.4334215223789215,0.4407022297382355,https://en.wikipedia.org/wiki/Blue%20Panorama%20Airlines
57,The bird may hear sounds from inside the timber indicating where creating a hole would be productive.,bird,-4.965053047570917,0.5017972588539124,0.37177276611328125,https://en.wikipedia.org/wiki/Woodpecker
58,This is because the defending party may perceive the gun as loaded and thus lethal.,gun,-4.6612664349377155,0.4894087314605713,0.3711862862110138,https://en.wikipedia.org/wiki/Self-defense%20%28Sweden%29
59,"When Inspector Kaale comes to investigate the matter, he argues with an angry Shankar, who tells the inspector to inform the goons that their end will come soon.",goons,-3.8448843501289103,0.4048246443271637,0.4288640320301056,https://en.wikipedia.org/wiki/Loha%20%281997%20film%29
60,The barrel was made of stainless steel to protect it from wear and corrosion.,barrel,-2.7881035395432265,0.4069392681121826,0.5416492819786072,https://en.wikipedia.org/wiki/Beretta%2092G-SD/96G-SD
61," in a 1997 interview with Kerrang!, magazine he admitted that heroin was ""probably the only drug on this planet I haven't tried"".",magazine,-3.9220958346308303,0.45355749130249023,0.41933611035346985,https://en.wikipedia.org/wiki/Placebo%20%28band%29
62,He kidnaps Nicole and leaves a ransom DVD for Roman instructing him to drink a flask of liquid or he will never see her again.,flask,-5.10712214479489,0.4688030779361725,0.5027968287467957,https://en.wikipedia.org/wiki/List%20of%20Home%20and%20Away%20characters%20%282008%29
63,The car was subsequently recovered.,car,-4.794338216384252,0.6123179793357849,0.3704680800437927,https://en.wikipedia.org/wiki/Rod%20Stewart
64,"He was the author of numerous papers on scientific subjects, many of which were printed in the Monthly Notices of the Royal Astronomical Society.",author,-2.6206549604563145,0.3192371129989624,0.6142210364341736,https://en.wikipedia.org/wiki/Charles%20Todd%20%28pioneer%29
65,there is a failure detector which detects failed processes.,detector,-4.340567857027054,0.4879801273345947,0.45252782106399536,https://en.wikipedia.org/wiki/Bully%20algorithm
66,"As a result of puzzling adventures, ladies return the apartment to Lyuba.",apartment,-5.679024125449359,0.5091843605041504,0.42258819937705994,https://en.wikipedia.org/wiki/Old%20Hags
67,The brain recruits an opposing force to dampen the effects of nicotine and this causes tolerance (the reduction in the effect of nicotine).,brain,-4.498551563538897,0.4419507086277008,0.4327203333377838,https://en.wikipedia.org/wiki/Nicotine%20withdrawal
68,Charles Brockden Brown is the earliest American novelist whose works are still commonly read.,novelist,-3.3987509208382107,0.39907896518707275,0.5167851448059082,https://en.wikipedia.org/wiki/American%20literature
69,It was later learned that the pipe had been leaking fuel undetected since 1953.,pipe,-3.5291473088467398,0.41950973868370056,0.478841096162796,https://en.wikipedia.org/wiki/Kirtland%20Air%20Force%20Base
70,They also had to spread honey on their fake mustaches.,honey,-4.226898143688838,0.45206841826438904,0.3835744857788086,https://en.wikipedia.org/wiki/HaMerotz%20LaMillion%203
71,"In 1960, it became the first animated program to be honored with an Emmy Award.",program,-2.775723620464927,0.2989252507686615,0.40874871611595154,https://en.wikipedia.org/wiki/The%20Huckleberry%20Hound%20Show
72,Outside curves and straight lines are ground on a flat rotating platter covered in a thin slurry of silicon carbide and water.,platter,-3.9836455537028646,0.352611780166626,0.46764618158340454,https://en.wikipedia.org/wiki/Beveled%20glass
73,"Today publishes its tabloid twice a week, with a supplemental tabloid issue delivered free throughout Fort McMurray every Thursday.",tabloid,-4.604209321531623,0.47653728723526,0.46741652488708496,https://en.wikipedia.org/wiki/Fort%20McMurray%20Today
74,Moruya was proclaimed a municipality in 1891.,municipality,-3.5274250605566935,0.34535789489746094,0.44059398770332336,https://en.wikipedia.org/wiki/Moruya%2C%20New%20South%20Wales
75,Their bodies are extremely tough; a direct blast of plasma from a bazookoid merely stunned a Kinitawowi at close range.,blast,-5.948186968746422,0.5530065894126892,0.36773836612701416,https://en.wikipedia.org/wiki/GELF
76,Engineers must address the entire factory as a system and the interactions of that system with its surrounding environment.,factory,-3.448610667511821,0.3967108130455017,0.43511343002319336,https://en.wikipedia.org/wiki/Computer-aided%20production%20engineering
77,At the neutral pH outside of the cell the E2 envelope protein covers the E1 protein.,protein,-3.975463885225748,0.44689059257507324,0.4376007318496704,https://en.wikipedia.org/wiki/Rubella%20virus
78,"He kills by shooting a needle from his horn into the victim's neck, turning them to ash.",needle,-4.0657409355044365,0.46141329407691956,0.3896639049053192,https://en.wikipedia.org/wiki/List%20of%20Kamen%20Rider%20Agito%20characters
79,He observed a Seminole village on the bluff where Palatka now stands and where he was invited to a watermelon feast that summer.,village,-4.058040102237258,0.3928215503692627,0.3962338864803314,https://en.wikipedia.org/wiki/William%20Bartram
80,"An early 1995 article on the fighting game industry in Electronic Gaming Monthly stated that ""for now, the undisputed king at the arcades is Killer Instinct"".",industry,-3.7510244365754155,0.3628614544868469,0.4547673463821411,https://en.wikipedia.org/wiki/Killer%20Instinct%20%281994%20video%20game%29
81,"In May 2005, the fashion designer Azzedine Alaïa exhibited Denise Poiret's wardrobe in a show called ""Free Creativity"" (La Création en Liberté) in his showroom before it was auctioned.",designer,-3.2505408893484127,0.30587443709373474,0.45888349413871765,https://en.wikipedia.org/wiki/Paul%20Poiret
82,"The Beano (formerly The Beano Comic, also known as Beano) is a British anthology comic magazine created by Scottish publishing company DC Thomson.",magazine,-2.978268665483726,0.3590100407600403,0.5167446136474609,https://en.wikipedia.org/wiki/The%20Beano
83,"If one set is played, the pieces usually go into the opponent's starting corner, and the number of pieces per side is increased to 15 (instead of the usual 10).",set,-3.1671353336171926,0.3507705330848694,0.38812577724456787,https://en.wikipedia.org/wiki/Chinese%20checkers
84,The two are looking for a German secret weapon Janos heard about from a mysterious 'she'.,weapon,-5.45307960949446,0.48961856961250305,0.35421037673950195,https://en.wikipedia.org/wiki/Green%20Lantern/Superman%3A%20Legend%20of%20the%20Green%20Flame
85,"1 March 1954: Daigo Fukuryū Maru, Japanese fishing vessel contaminated by fallout from Castle Bravo, 1 fatality.",vessel,-3.6889601666640877,0.36829888820648193,0.43246176838874817,https://en.wikipedia.org/wiki/Nuclear%20and%20radiation%20accidents%20and%20incidents
86,"The photo showed her from the waist up, apparently topless, holding a violin positioned to hide her chest.",violin,-3.7851848460056563,0.4276653826236725,0.48084601759910583,https://en.wikipedia.org/wiki/Lara%20St.%20John
87,"The final shot shows the boys and teachers standing at the field trip lawn, with Hector's voice encouraging them to ""pass it on"".",voice,-4.587950773261212,0.4684024453163147,0.39737024903297424,https://en.wikipedia.org/wiki/The%20History%20Boys%20%28film%29
88,"In 2017, Cabello presented a video on his program in which the violinist and activist Wuilly Arteaga was heard supporting the government of Nicolás Maduro.",violinist,-4.104442164740925,0.420919805765152,0.38935479521751404,https://en.wikipedia.org/wiki/Con%20El%20Mazo%20Dando
89,1957 Russian-born philosopher Ayn Rand (1905–1982) publishes her novel Atlas Shrugged; it attracts the libertarian wing of American conservatism by promoting aggressive entrepreneurship and rejecting religion and altruism.,philosopher,-3.897306176459008,0.3664822578430176,0.4390544295310974,https://en.wikipedia.org/wiki/Timeline%20of%20modern%20American%20conservatism
90,"He also praised the record for containing ""generous sprinklings of traditional Irish sounds and touches"", which he said helped enhance the material.",record,-4.784676236410935,0.4434596300125122,0.3239887058734894,https://en.wikipedia.org/wiki/Talk%20on%20Corners
91,The pieces are registered with a serial number and most pieces are signed by the artisan which creates them.,artisan,-4.014385690912604,0.4882705807685852,0.4232189655303955,https://en.wikipedia.org/wiki/Uriarte%20Talavera
92,The lake is contaminated with various toxic substances.,lake,-3.167953120337592,0.4562591016292572,0.45767736434936523,https://en.wikipedia.org/wiki/Schuttberg
93,"In 2006, Cronkite hosted the World War One Living History Project, a program honoring America's final handful of veterans from the First World War.",program,-3.6954436241067015,0.37155282497406006,0.4583078622817993,https://en.wikipedia.org/wiki/Walter%20Cronkite
94,The editor then enumerated the objections against publication voiced by the referees.,publication,-5.522981591522694,0.5634927749633789,0.41965845227241516,https://en.wikipedia.org/wiki/Parapsychology%20research%20at%20SRI
95,"Audiences 'had to jump across the border from Brighton to Hove, where they were handed a glass of sweet sherry.",glass,-4.046892476912874,0.3927566707134247,0.4464036226272583,https://en.wikipedia.org/wiki/Pete%20McCarthy
96,Publications The Allegheny Conference of the Wesleyan Methodist Church publishes a monthly periodical known as The Allegheny Wesleyan Methodist.,periodical,-2.95082224230282,0.2680208384990692,0.5453880429267883,https://en.wikipedia.org/wiki/Allegheny%20Wesleyan%20Methodist%20Connection
97,"Since 1996, Wofford's former state office director, Todd Bernstein, has been directing the annual Greater Philadelphia King Day of Service, the largest event in the nation honoring King.",nation,-4.196550723361342,0.40294045209884644,0.400011271238327,https://en.wikipedia.org/wiki/Martin%20Luther%20King%20Jr.%20Day
98,"On 5 April 1811, at 2pm, the signal station at Beachy Head signaled to Persian that a smuggling vessel was discharging her cargo nearby.",vessel,-4.22803491255378,0.4184490144252777,0.43528831005096436,https://en.wikipedia.org/wiki/HMS%20Persian%20%281809%29
99,"As the submarine continued to dive, shells were heard striking her hull.",shells,-4.0875638489212305,0.5069236159324646,0.41973891854286194,https://en.wikipedia.org/wiki/USS%20Snapper%20%28SS-185%29
100,Mei Lanfang Classics () is a Peking opera production which is composed of six classics from Peking Opera master Mei Lanfang.,production,-3.84055136549488,0.35232633352279663,0.4363272488117218,https://en.wikipedia.org/wiki/Mei%20Lanfang%20Classics
101,CharacterPoincaré's work habits have been compared to a bee flying from flower to flower.,bee,-3.9496770155383274,0.3271019458770752,0.4659144878387451,https://en.wikipedia.org/wiki/Henri%20Poincar%C3%A9
102,"Since 2002, Stralsund's old town with its rich heritage is honored as a UNESCO World Heritage Site, along with Wismar in Mecklenburg.",town,-2.90376927155386,0.3397383391857147,0.5713097453117371,https://en.wikipedia.org/wiki/Stralsund
103,Wikis like Wikipedia and WikiaAuthorship An author acquires copyright if their work meets certain criteria.,author,-4.438923205470755,0.4284830093383789,0.45411065220832825,https://en.wikipedia.org/wiki/Collaborative%20writing
104,"He trained himself by putting gradually less cream into each cup of coffee he drank, until he eventually ""weaned himself"" (Knight's description) and switched to black coffee.",cup,-4.279546439647675,0.5073947906494141,0.414514422416687,https://en.wikipedia.org/wiki/Cyril%20M.%20Kornbluth
105,"1898 21 June: At the launch of HMS Albion from the Thames Ironworks and Shipbuilding Company at Blackwell, 34 spectators drown when a stage collapses.",spectators,-3.8153994405908245,0.3379214406013489,0.3680095076560974,https://en.wikipedia.org/wiki/Timeline%20of%20London%20%281800s%29
106,The ancient Romans and Greeks filled glass spheres with water to make lenses.,glass,-4.211792801107679,0.5316511392593384,0.391705185174942,https://en.wikipedia.org/wiki/Optics
107,which he decided upon one day while eating a bowl of Drama Flakes cereal.,bowl,-4.7785966554656625,0.43625402450561523,0.4521181583404541,https://en.wikipedia.org/wiki/Tick%20%28character%29
108,"As with all the previous homes he has visited, Tun Nila gives them the bag and requests that they cook the items in it.",bag,-4.901754973663224,0.4923926591873169,0.33006131649017334,https://en.wikipedia.org/wiki/Musang%20Berjanggut
109,Small children's clothing featured leading strings at the shoulder.,strings,-5.8450214740904896,0.5804401636123657,0.3259675204753876,https://en.wikipedia.org/wiki/1650%E2%80%931700%20in%20Western%20European%20fashion
110,"WhitbreadWhitbread, which was at the time Britain's biggest hotel group, also discovered through tests that it had unknowingly sold concealed horse meat in food products.",meat,-4.3630961418042284,0.39706724882125854,0.41265079379081726,https://en.wikipedia.org/wiki/2013%20horse%20meat%20scandal
111,"In 1950, after witnessing a Ku Klux Klan motorcade going through town, Carter began writing a series of editorials and reports critical of Klan activity.",motorcade,-3.421394014940068,0.3934841454029083,0.5119249820709229,https://en.wikipedia.org/wiki/Tabor%20City%2C%20North%20Carolina
112,"Dating from 1692, the rope factory terminated production in 1960 but in 2006, after renovation, it was opened to the public with exhibitions and demonstrations of ropemaking.",factory,-3.4425157511260553,0.3431982100009918,0.40497830510139465,https://en.wikipedia.org/wiki/Ropewalk%20%28Karlskrona%29
113,"In Alan Hollinghurst's novel The Swimming Pool Library (1988), the protagonist William Beckwith spends time here with his lover who works in a hotel overlooking the square.",hotel,-3.5521153203610862,0.38805413246154785,0.5180229544639587,https://en.wikipedia.org/wiki/Russell%20Square
114,Neither car saw a racetrack except for the purposes of testing.,car,-5.239681175510798,0.5306094884872437,0.4814683198928833,https://en.wikipedia.org/wiki/Porsche%20914
115,"While at the Spanish court, the famous castrato singer Farinelli heard him sing.",singer,-3.7704437311346592,0.36867424845695496,0.5096791982650757,https://en.wikipedia.org/wiki/Domenico%20Alberti
116,Commonly used definitions include:  Continued star-formation where the current SFR would exhaust the available gas reservoir in much less than the age of the Universe (the Hubble Time).,reservoir,-4.070000637649886,0.3728305995464325,0.373745322227478,https://en.wikipedia.org/wiki/Starburst%20galaxy
117,"The playwright probably referred to the women of the deme, who were considered terrible and ugly by contemporary Athenians.",playwright,-4.289172366099513,0.41756805777549744,0.3208234906196594,https://en.wikipedia.org/wiki/Teithras
118,The pack draws on its origins as Saints Row: The Third downloadable content that was later delayed and repackaged.,pack,-4.22694293162583,0.45382171869277954,0.4320485591888428,https://en.wikipedia.org/wiki/Enter%20the%20Dominatrix
119,"One day at the rehearsal space, Roe and Davenport heard the drummer of Peña's band, Chris Knapp, playing and immediately asked him to join The Ataris.",drummer,-4.430945703813008,0.38283494114875793,0.3347398638725281,https://en.wikipedia.org/wiki/The%20Ataris
120,He taught himself how to play the trombone as well as the trumpet by the age of twelve.,trombone,-2.483627146249637,0.38971036672592163,0.6505295634269714,https://en.wikipedia.org/wiki/Dizzy%20Gillespie
121,"Similarly, Crockett's perpetually unshaven appearance sparked a minor fashion trend, inspiring men to wear designer stubble at all times.",designer,-4.188756837576095,0.3705843687057495,0.341604620218277,https://en.wikipedia.org/wiki/Miami%20Vice
122,"As the group listened to a playback of the chorus, Richie declared that the last part of the line should be changed to ""We're 'saving' our own lives"".",group,-3.7197739571771202,0.34756743907928467,0.3943518400192261,https://en.wikipedia.org/wiki/We%20Are%20the%20World
123,A couple of members then rushed Wilson and poured a pitcher of ice water over his head.,pitcher,-4.396312036034134,0.39258652925491333,0.4536575376987457,https://en.wikipedia.org/wiki/Sociobiology%20Study%20Group
124,The late nineteenth century English novelist George Gissing read the original French version over eight days in June 1890.,novelist,-4.318007740637531,0.48999813199043274,0.40216687321662903,https://en.wikipedia.org/wiki/Marie%20Bashkirtseff
125,The namespace name is a character string which must adhere to the generic URI syntax.,string,-4.414299912692513,0.5048203468322754,0.46176666021347046,https://en.wikipedia.org/wiki/Uniform%20Resource%20Identifier
126,CCA1/LHY and TOC1 proteins repress the expression of each other's genes.,expression,-3.968792804889381,0.38362792134284973,0.4271411895751953,https://en.wikipedia.org/wiki/Circadian%20clock
127,"Attitude"" featured John Varvatos seeking inspiration at a record store in Brooklyn and record under his arm and into his Chrysler 300. """,record,-5.235451955155566,0.5398544669151306,0.39667364954948425,https://en.wikipedia.org/wiki/Chrysler%20300
128,"Very few survived the Second World War, but the gene pool has gradually been replenished with imports from America.",pool,-4.001700313677165,0.3898180425167084,0.46976715326309204,https://en.wikipedia.org/wiki/Bloodhound
129,"1842 – The first major wagon train heading for the Pacific Northwest sets out on the Oregon Trail from Elm Grove, Missouri, with 100 pioneers.",train,-3.706849181652069,0.39569804072380066,0.38480430841445923,https://en.wikipedia.org/wiki/May%2016
130,"In these experiments, participants were asked to fill one jug with a specific amount of water using only other jugs (typically three) with different maximum capacities as tools.",jug,-3.3493170006602835,0.353078693151474,0.4370739459991455,https://en.wikipedia.org/wiki/Problem%20solving
131,"News operationIn August 1957, WROC-TV began airing the area's first 11 o'clock broadcast called Eleventh Hour News.",broadcast,-4.722855709559683,0.4614409804344177,0.4719948172569275,https://en.wikipedia.org/wiki/WROC-TV
