Index,Sentence,Target Word (Noun),log_prob,oddballness,confidence,Document URL
47,Pulakeshin II continued his conquests in the east where he conquered all kingdoms in his way and reached the Bay of Bengal in present-day Odisha.,east,-2.806847539324794,0.3248308002948761,0.5338162779808044,https://en.wikipedia.org/wiki/Middle%20kingdoms%20of%20India
48,Puneet goes on a drinking spree that leads him to a park bench where he witnesses someone being shot.,bench,-4.1247199568010515,0.4618822932243347,0.5268964171409607,https://en.wikipedia.org/wiki/Waisa%20Bhi%20Hota%20Hai%20Part%20II
49,"On 25 November 1897 the novelist published Mr. Scheurer-Kestner in Le Figaro, which was the first article in a series of three.",novelist,-2.861761711861508,0.27929481863975525,0.4550562798976898,https://en.wikipedia.org/wiki/Dreyfus%20affair
50,The figure shows an example of a program composed of three sub-ETs.,program,-3.6600408758968115,0.39331722259521484,0.4163002073764801,https://en.wikipedia.org/wiki/Gene%20expression%20programming
51,"Al-Khwarizmi was the most widely read mathematician in Europe in the late Middle Ages, primarily through his other book, the Algebra.",mathematician,-2.401154837823318,0.33694103360176086,0.5954802632331848,https://en.wikipedia.org/wiki/Algorism
52,Most who succeeded him as Blue Book director exhibited either apathy or outright hostility to the subject of UFOs or were hampered by a lack of funding and official support.,director,-3.9417473481940655,0.35069599747657776,0.409304678440094,https://en.wikipedia.org/wiki/Project%20Blue%20Book
53,"Throughout, Wilder uses metatheatrical devices, setting the play in the actual theatre where it is being performed.",theatre,-3.0013425750657916,0.31350213289260864,0.4969280958175659,https://en.wikipedia.org/wiki/Our%20Town
54,"Los Angeles Times considered the game a ""great improvement"" over the previous Nicklaus games, praising the course designer and stating that the screen reanimates faster than in the Links games.",designer,-3.908047194517142,0.3391460180282593,0.35086706280708313,https://en.wikipedia.org/wiki/Jack%20Nicklaus%20Golf%20%26%20Course%20Design%3A%20Signature%20Edition
55,An Inner London Education Authority (ILEA) teaching pack titled Auschwitz: Yesterday's Racism drew comparisons between the trade union legislation of Adolf Hitler and Margaret Thatcher.,pack,-4.38915153639482,0.4465024471282959,0.4944167137145996,https://en.wikipedia.org/wiki/Loony%20left
56,"Investigation revealed that a high pressure fuel hose leaked approximately 700 kilograms of fuel into the engine's nacelle during taxi, which ignited upon takeoff.",hose,-3.777589087765063,0.4460308849811554,0.490242600440979,https://en.wikipedia.org/wiki/Blue%20Panorama%20Airlines
57,The bird may hear sounds from inside the timber indicating where creating a hole would be productive.,bird,-4.905000082320637,0.4914570450782776,0.3939824104309082,https://en.wikipedia.org/wiki/Woodpecker
58,This is because the defending party may perceive the gun as loaded and thus lethal.,gun,-4.229342143982649,0.4168241620063782,0.3739051818847656,https://en.wikipedia.org/wiki/Self-defense%20%28Sweden%29
59,"When Inspector Kaale comes to investigate the matter, he argues with an angry Shankar, who tells the inspector to inform the goons that their end will come soon.",goons,-3.834966590299326,0.3955825865268707,0.4239615797996521,https://en.wikipedia.org/wiki/Loha%20%281997%20film%29
60,The barrel was made of stainless steel to protect it from wear and corrosion.,barrel,-2.6884615580240885,0.38705673813819885,0.5430044531822205,https://en.wikipedia.org/wiki/Beretta%2092G-SD/96G-SD
61," in a 1997 interview with Kerrang!, magazine he admitted that heroin was ""probably the only drug on this planet I haven't tried"".",magazine,-3.3997712019702484,0.3663562834262848,0.39498618245124817,https://en.wikipedia.org/wiki/Placebo%20%28band%29
62,He kidnaps Nicole and leaves a ransom DVD for Roman instructing him to drink a flask of liquid or he will never see her again.,flask,-4.240459139092958,0.414196640253067,0.5274591445922852,https://en.wikipedia.org/wiki/List%20of%20Home%20and%20Away%20characters%20%282008%29
63,The car was subsequently recovered.,car,-4.302701095740001,0.4989188313484192,0.3089236617088318,https://en.wikipedia.org/wiki/Rod%20Stewart
64,"He was the author of numerous papers on scientific subjects, many of which were printed in the Monthly Notices of the Royal Astronomical Society.",author,-2.2471383711178663,0.29183197021484375,0.6252643465995789,https://en.wikipedia.org/wiki/Charles%20Todd%20%28pioneer%29
65,there is a failure detector which detects failed processes.,detector,-4.229252597689628,0.45454198122024536,0.4217946231365204,https://en.wikipedia.org/wiki/Bully%20algorithm
66,"As a result of puzzling adventures, ladies return the apartment to Lyuba.",apartment,-5.409380534663796,0.45605552196502686,0.381269633769989,https://en.wikipedia.org/wiki/Old%20Hags
67,The brain recruits an opposing force to dampen the effects of nicotine and this causes tolerance (the reduction in the effect of nicotine).,brain,-3.5950776489738088,0.3610227406024933,0.41376793384552,https://en.wikipedia.org/wiki/Nicotine%20withdrawal
68,Charles Brockden Brown is the earliest American novelist whose works are still commonly read.,novelist,-2.600318563505425,0.34732362627983093,0.6292727589607239,https://en.wikipedia.org/wiki/American%20literature
69,It was later learned that the pipe had been leaking fuel undetected since 1953.,pipe,-3.082900178117071,0.34841009974479675,0.4879177510738373,https://en.wikipedia.org/wiki/Kirtland%20Air%20Force%20Base
70,They also had to spread honey on their fake mustaches.,honey,-4.008578668969373,0.4210522174835205,0.3671143054962158,https://en.wikipedia.org/wiki/HaMerotz%20LaMillion%203
71,"In 1960, it became the first animated program to be honored with an Emmy Award.",program,-2.489490236106672,0.25344085693359375,0.4578564763069153,https://en.wikipedia.org/wiki/The%20Huckleberry%20Hound%20Show
72,Outside curves and straight lines are ground on a flat rotating platter covered in a thin slurry of silicon carbide and water.,platter,-3.359175697577974,0.3074475824832916,0.48699885606765747,https://en.wikipedia.org/wiki/Beveled%20glass
73,"Today publishes its tabloid twice a week, with a supplemental tabloid issue delivered free throughout Fort McMurray every Thursday.",tabloid,-4.534423130666255,0.49167484045028687,0.4612148702144623,https://en.wikipedia.org/wiki/Fort%20McMurray%20Today
74,Moruya was proclaimed a municipality in 1891.,municipality,-3.0674011537974533,0.3381257653236389,0.5541787147521973,https://en.wikipedia.org/wiki/Moruya%2C%20New%20South%20Wales
75,Their bodies are extremely tough; a direct blast of plasma from a bazookoid merely stunned a Kinitawowi at close range.,blast,-5.247034778835735,0.5310214161872864,0.4280277192592621,https://en.wikipedia.org/wiki/GELF
76,Engineers must address the entire factory as a system and the interactions of that system with its surrounding environment.,factory,-3.3771597169339658,0.37644076347351074,0.43575215339660645,https://en.wikipedia.org/wiki/Computer-aided%20production%20engineering
77,At the neutral pH outside of the cell the E2 envelope protein covers the E1 protein.,protein,-3.868101510562395,0.40988025069236755,0.4912680983543396,https://en.wikipedia.org/wiki/Rubella%20virus
78,"He kills by shooting a needle from his horn into the victim's neck, turning them to ash.",needle,-3.8274854972958563,0.4643422067165375,0.4275713860988617,https://en.wikipedia.org/wiki/List%20of%20Kamen%20Rider%20Agito%20characters
79,He observed a Seminole village on the bluff where Palatka now stands and where he was invited to a watermelon feast that summer.,village,-3.6708009312298664,0.3626922070980072,0.43203598260879517,https://en.wikipedia.org/wiki/William%20Bartram
80,"An early 1995 article on the fighting game industry in Electronic Gaming Monthly stated that ""for now, the undisputed king at the arcades is Killer Instinct"".",industry,-3.119737248358433,0.31371110677719116,0.49627113342285156,https://en.wikipedia.org/wiki/Killer%20Instinct%20%281994%20video%20game%29
81,"In May 2005, the fashion designer Azzedine Alaïa exhibited Denise Poiret's wardrobe in a show called ""Free Creativity"" (La Création en Liberté) in his showroom before it was auctioned.",designer,-2.7193356948014844,0.2559620141983032,0.5015101432800293,https://en.wikipedia.org/wiki/Paul%20Poiret
82,"The Beano (formerly The Beano Comic, also known as Beano) is a British anthology comic magazine created by Scottish publishing company DC Thomson.",magazine,-2.729924911650111,0.34234994649887085,0.5698841214179993,https://en.wikipedia.org/wiki/The%20Beano
83,"If one set is played, the pieces usually go into the opponent's starting corner, and the number of pieces per side is increased to 15 (instead of the usual 10).",set,-3.09017806351059,0.3239504396915436,0.3638550639152527,https://en.wikipedia.org/wiki/Chinese%20checkers
84,The two are looking for a German secret weapon Janos heard about from a mysterious 'she'.,weapon,-5.348687173504579,0.45710211992263794,0.36223331093788147,https://en.wikipedia.org/wiki/Green%20Lantern/Superman%3A%20Legend%20of%20the%20Green%20Flame
85,"1 March 1954: Daigo Fukuryū Maru, Japanese fishing vessel contaminated by fallout from Castle Bravo, 1 fatality.",vessel,-3.039652995416716,0.3206331431865692,0.5417309403419495,https://en.wikipedia.org/wiki/Nuclear%20and%20radiation%20accidents%20and%20incidents
86,"The photo showed her from the waist up, apparently topless, holding a violin positioned to hide her chest.",violin,-3.7902954708446157,0.42213353514671326,0.5242835283279419,https://en.wikipedia.org/wiki/Lara%20St.%20John
87,"The final shot shows the boys and teachers standing at the field trip lawn, with Hector's voice encouraging them to ""pass it on"".",voice,-4.4953843763581025,0.4510338306427002,0.3591187000274658,https://en.wikipedia.org/wiki/The%20History%20Boys%20%28film%29
88,"In 2017, Cabello presented a video on his program in which the violinist and activist Wuilly Arteaga was heard supporting the government of Nicolás Maduro.",violinist,-3.3397317319891173,0.35025280714035034,0.4286319315433502,https://en.wikipedia.org/wiki/Con%20El%20Mazo%20Dando
89,1957 Russian-born philosopher Ayn Rand (1905–1982) publishes her novel Atlas Shrugged; it attracts the libertarian wing of American conservatism by promoting aggressive entrepreneurship and rejecting religion and altruism.,philosopher,-3.2438334310540884,0.3178490400314331,0.4852050840854645,https://en.wikipedia.org/wiki/Timeline%20of%20modern%20American%20conservatism
90,"He also praised the record for containing ""generous sprinklings of traditional Irish sounds and touches"", which he said helped enhance the material.",record,-4.292264575207675,0.40603363513946533,0.28836166858673096,https://en.wikipedia.org/wiki/Talk%20on%20Corners
91,The pieces are registered with a serial number and most pieces are signed by the artisan which creates them.,artisan,-3.458701688889414,0.37058863043785095,0.454581081867218,https://en.wikipedia.org/wiki/Uriarte%20Talavera
92,The lake is contaminated with various toxic substances.,lake,-3.048770931031969,0.4055955708026886,0.4203578233718872,https://en.wikipedia.org/wiki/Schuttberg
93,"In 2006, Cronkite hosted the World War One Living History Project, a program honoring America's final handful of veterans from the First World War.",program,-3.3724823749507777,0.35752326250076294,0.4979305863380432,https://en.wikipedia.org/wiki/Walter%20Cronkite
94,The editor then enumerated the objections against publication voiced by the referees.,publication,-5.010575640660066,0.4933496117591858,0.382366806268692,https://en.wikipedia.org/wiki/Parapsychology%20research%20at%20SRI
95,"Audiences 'had to jump across the border from Brighton to Hove, where they were handed a glass of sweet sherry.",glass,-3.726570296817674,0.33221372961997986,0.3675033748149872,https://en.wikipedia.org/wiki/Pete%20McCarthy
96,Publications The Allegheny Conference of the Wesleyan Methodist Church publishes a monthly periodical known as The Allegheny Wesleyan Methodist.,periodical,-2.898021622939268,0.28038525581359863,0.5751088261604309,https://en.wikipedia.org/wiki/Allegheny%20Wesleyan%20Methodist%20Connection
97,"Since 1996, Wofford's former state office director, Todd Bernstein, has been directing the annual Greater Philadelphia King Day of Service, the largest event in the nation honoring King.",nation,-3.499784998730511,0.36835822463035583,0.44079092144966125,https://en.wikipedia.org/wiki/Martin%20Luther%20King%20Jr.%20Day
98,"On 5 April 1811, at 2pm, the signal station at Beachy Head signaled to Persian that a smuggling vessel was discharging her cargo nearby.",vessel,-3.7411178098169757,0.37949830293655396,0.44511184096336365,https://en.wikipedia.org/wiki/HMS%20Persian%20%281809%29
99,"As the submarine continued to dive, shells were heard striking her hull.",shells,-3.5060650961739674,0.3937767744064331,0.39648157358169556,https://en.wikipedia.org/wiki/USS%20Snapper%20%28SS-185%29
100,Mei Lanfang Classics () is a Peking opera production which is composed of six classics from Peking Opera master Mei Lanfang.,production,-3.4291029986903037,0.3249876797199249,0.47589820623397827,https://en.wikipedia.org/wiki/Mei%20Lanfang%20Classics
101,CharacterPoincaré's work habits have been compared to a bee flying from flower to flower.,bee,-3.7653884194092826,0.2718679904937744,0.4720138609409332,https://en.wikipedia.org/wiki/Henri%20Poincar%C3%A9
102,"Since 2002, Stralsund's old town with its rich heritage is honored as a UNESCO World Heritage Site, along with Wismar in Mecklenburg.",town,-2.5919327511152783,0.3280712068080902,0.6105538606643677,https://en.wikipedia.org/wiki/Stralsund
103,Wikis like Wikipedia and WikiaAuthorship An author acquires copyright if their work meets certain criteria.,author,-4.08393153060405,0.37427347898483276,0.3990544378757477,https://en.wikipedia.org/wiki/Collaborative%20writing
104,"He trained himself by putting gradually less cream into each cup of coffee he drank, until he eventually ""weaned himself"" (Knight's description) and switched to black coffee.",cup,-3.664667275893901,0.4625075161457062,0.4616183042526245,https://en.wikipedia.org/wiki/Cyril%20M.%20Kornbluth
105,"1898 21 June: At the launch of HMS Albion from the Thames Ironworks and Shipbuilding Company at Blackwell, 34 spectators drown when a stage collapses.",spectators,-3.078960587496736,0.26933589577674866,0.4032510817050934,https://en.wikipedia.org/wiki/Timeline%20of%20London%20%281800s%29
106,The ancient Romans and Greeks filled glass spheres with water to make lenses.,glass,-3.9040953336017474,0.46889880299568176,0.38655582070350647,https://en.wikipedia.org/wiki/Optics
107,which he decided upon one day while eating a bowl of Drama Flakes cereal.,bowl,-4.472435159608722,0.39599889516830444,0.4645504057407379,https://en.wikipedia.org/wiki/Tick%20%28character%29
108,"As with all the previous homes he has visited, Tun Nila gives them the bag and requests that they cook the items in it.",bag,-4.5515370104047985,0.47969499230384827,0.35185036063194275,https://en.wikipedia.org/wiki/Musang%20Berjanggut
109,Small children's clothing featured leading strings at the shoulder.,strings,-5.474023258144205,0.5953881740570068,0.39916008710861206,https://en.wikipedia.org/wiki/1650%E2%80%931700%20in%20Western%20European%20fashion
110,"WhitbreadWhitbread, which was at the time Britain's biggest hotel group, also discovered through tests that it had unknowingly sold concealed horse meat in food products.",meat,-3.757026507585953,0.35056814551353455,0.4447535276412964,https://en.wikipedia.org/wiki/2013%20horse%20meat%20scandal
111,"In 1950, after witnessing a Ku Klux Klan motorcade going through town, Carter began writing a series of editorials and reports critical of Klan activity.",motorcade,-3.031216945519714,0.37875205278396606,0.5323546528816223,https://en.wikipedia.org/wiki/Tabor%20City%2C%20North%20Carolina
112,"Dating from 1692, the rope factory terminated production in 1960 but in 2006, after renovation, it was opened to the public with exhibitions and demonstrations of ropemaking.",factory,-3.065711614986261,0.3100034296512604,0.4223368763923645,https://en.wikipedia.org/wiki/Ropewalk%20%28Karlskrona%29
113,"In Alan Hollinghurst's novel The Swimming Pool Library (1988), the protagonist William Beckwith spends time here with his lover who works in a hotel overlooking the square.",hotel,-3.024077997083077,0.3304930627346039,0.5639418363571167,https://en.wikipedia.org/wiki/Russell%20Square
114,Neither car saw a racetrack except for the purposes of testing.,car,-5.066873856059309,0.4995538294315338,0.4750521779060364,https://en.wikipedia.org/wiki/Porsche%20914
115,"While at the Spanish court, the famous castrato singer Farinelli heard him sing.",singer,-3.446105546105077,0.32958412170410156,0.4934355616569519,https://en.wikipedia.org/wiki/Domenico%20Alberti
116,Commonly used definitions include:  Continued star-formation where the current SFR would exhaust the available gas reservoir in much less than the age of the Universe (the Hubble Time).,reservoir,-3.3977298838010914,0.3410155773162842,0.4778789281845093,https://en.wikipedia.org/wiki/Starburst%20galaxy
117,"The playwright probably referred to the women of the deme, who were considered terrible and ugly by contemporary Athenians.",playwright,-4.152788625463195,0.36872342228889465,0.311227023601532,https://en.wikipedia.org/wiki/Teithras
118,The pack draws on its origins as Saints Row: The Third downloadable content that was later delayed and repackaged.,pack,-4.0929745358779375,0.40572452545166016,0.47146573662757874,https://en.wikipedia.org/wiki/Enter%20the%20Dominatrix
119,"One day at the rehearsal space, Roe and Davenport heard the drummer of Peña's band, Chris Knapp, playing and immediately asked him to join The Ataris.",drummer,-3.87551597910268,0.3397980332374573,0.37697964906692505,https://en.wikipedia.org/wiki/The%20Ataris
120,He taught himself how to play the trombone as well as the trumpet by the age of twelve.,trombone,-2.229693109501386,0.3642297089099884,0.6643832921981812,https://en.wikipedia.org/wiki/Dizzy%20Gillespie
121,"Similarly, Crockett's perpetually unshaven appearance sparked a minor fashion trend, inspiring men to wear designer stubble at all times.",designer,-3.5005783271543414,0.30965638160705566,0.41182416677474976,https://en.wikipedia.org/wiki/Miami%20Vice
122,"As the group listened to a playback of the chorus, Richie declared that the last part of the line should be changed to ""We're 'saving' our own lives"".",group,-3.390577578369309,0.2952035963535309,0.3627583086490631,https://en.wikipedia.org/wiki/We%20Are%20the%20World
123,A couple of members then rushed Wilson and poured a pitcher of ice water over his head.,pitcher,-3.8427406777110367,0.34636181592941284,0.4946436285972595,https://en.wikipedia.org/wiki/Sociobiology%20Study%20Group
124,The late nineteenth century English novelist George Gissing read the original French version over eight days in June 1890.,novelist,-3.8641827709937426,0.4723348021507263,0.45469358563423157,https://en.wikipedia.org/wiki/Marie%20Bashkirtseff
125,The namespace name is a character string which must adhere to the generic URI syntax.,string,-3.8867713690851815,0.4329104423522949,0.49542170763015747,https://en.wikipedia.org/wiki/Uniform%20Resource%20Identifier
126,CCA1/LHY and TOC1 proteins repress the expression of each other's genes.,expression,-2.903429557895288,0.26533886790275574,0.48275890946388245,https://en.wikipedia.org/wiki/Circadian%20clock
127,"Attitude"" featured John Varvatos seeking inspiration at a record store in Brooklyn and record under his arm and into his Chrysler 300. """,record,-4.936230731112401,0.5247289538383484,0.38594120740890503,https://en.wikipedia.org/wiki/Chrysler%20300
128,"Very few survived the Second World War, but the gene pool has gradually been replenished with imports from America.",pool,-3.4413701820078795,0.33254560828208923,0.4869253933429718,https://en.wikipedia.org/wiki/Bloodhound
129,"1842 – The first major wagon train heading for the Pacific Northwest sets out on the Oregon Trail from Elm Grove, Missouri, with 100 pioneers.",train,-2.632510005310178,0.29039663076400757,0.45215800404548645,https://en.wikipedia.org/wiki/May%2016
130,"In these experiments, participants were asked to fill one jug with a specific amount of water using only other jugs (typically three) with different maximum capacities as tools.",jug,-3.1780562178594693,0.34684303402900696,0.4406212866306305,https://en.wikipedia.org/wiki/Problem%20solving
131,"News operationIn August 1957, WROC-TV began airing the area's first 11 o'clock broadcast called Eleventh Hour News.",broadcast,-4.287930505782632,0.3978256583213806,0.42185014486312866,https://en.wikipedia.org/wiki/WROC-TV
