Index,Sentence,Target Word (Noun),log_prob,oddballness,confidence,Document URL
10,"Richard Leveridge (or Leueridge) (19 July 1670 – 22 March 1758) was an English bass singer of the London stage and a composer of baroque music, including many popular songs.",composer,-2.775718345455757,0.2539627254009247,0.4053422212600708,https://en.wikipedia.org/wiki/Richard%20Leveridge
11,"One such was a mug depicting the tea party scene from the book, with a Cheshire Cat that disappeared when the mug was filled with a hot beverage.",mug,-3.7510181078987737,0.25986236333847046,0.24596315622329712,https://en.wikipedia.org/wiki/Applixware
12,"According to Phil Wright (then lead singer, now lead singer of Phil Wright's Original 70s Paper Lace) the band initially questioned appearing.",band,-5.4286810451187195,0.5106398463249207,0.36501526832580566,https://en.wikipedia.org/wiki/Paper%20Lace
13,Mishnah Yomit – MishnahYomit.com hosts a weekly publication complementing the learning of people studying the regular program.,publication,-5.3284440952539445,0.43482622504234314,0.32086116075515747,https://en.wikipedia.org/wiki/Mishnah
14,"During their courtship, the couple visited Longue Vue, an old inn that overlooked the Hudson River.",inn,-4.402788591526804,0.42220479249954224,0.39992374181747437,https://en.wikipedia.org/wiki/Edith%20Rosenwald%20Stern
15,A Burgundy historian Jean de Wavrin criticized him more bitterly than other Burgundians.,historian,-4.512262073002364,0.4019987881183624,0.36449140310287476,https://en.wikipedia.org/wiki/Richard%20Neville%2C%2016th%20Earl%20of%20Warwick
16,Revising speciesWilliston was also the first scientist to critically evaluate all of the pteranodon species classified by Cope and Marsh.,scientist,-4.359420424905316,0.36349210143089294,0.34252557158470154,https://en.wikipedia.org/wiki/Pteranodon
17,"This deeper ""rock""-sounding voice on Once—as well as on the song ""In the Picture"" of the album Into the Light—was welcomed by critics as a refreshing change.",voice,-4.6352453620953336,0.34942805767059326,0.34442782402038574,https://en.wikipedia.org/wiki/Tarja%20Turunen
18,"Mark Kaplan (born 30 December 1953, in Cambridge, Massachusetts) is an American violinist who studied at the Juilliard School under Dorothy DeLay.",violinist,-2.5818801254560975,0.24208852648735046,0.5051776766777039,https://en.wikipedia.org/wiki/Mark%20Kaplan%20%28musician%29
19,"Sri Lanka's most recently discovered bird, the Serendib scops owl was originally heard calling by Deepal Warakagoda in these forests.",owl,-4.705275857945283,0.3816245198249817,0.28849539160728455,https://en.wikipedia.org/wiki/Kitulgala
20,He secured a needle in the supraclavicular fossa and attached tubing connected to a syringe through which he could inject incremental doses of local anesthetic.,syringe,-3.180221154982064,0.30113106966018677,0.5215809345245361,https://en.wikipedia.org/wiki/Brachial%20plexus%20block
21,The brain employs a computing paradigm that is fundamentally different from digital computers.,brain,-3.478759815650327,0.3465270400047302,0.346130907535553,https://en.wikipedia.org/wiki/Kwabena%20Boahen
22,"The charango's ten strings require quite a large headstock, often approaching or even exceeding the size of its diminutive sound box.",strings,-4.528291281933586,0.4981183409690857,0.3849561810493469,https://en.wikipedia.org/wiki/Charango
23,The founding editor of the business newspaper Vedomosti interpreted the appointment of someone with such views as a sign that Russian President Vladimir Putin was becoming more ideological.,editor,-4.116869916778899,0.3804798126220703,0.39531779289245605,https://en.wikipedia.org/wiki/Telegony%20%28theory%29
24,A pitcher filled with 8000 pearls has been found here.,pitcher,-3.4056861301263175,0.3026016354560852,0.2823324203491211,https://en.wikipedia.org/wiki/Baror
25,"Tun demanded 1,800,000 strings of cash in compensation and the Tang agreed to pay this amount in gold and silk.",strings,-3.9789931079916037,0.34271928668022156,0.3673660457134247,https://en.wikipedia.org/wiki/Uyghur%20Khaganate
26,A U.S. mechanical engineer or skilled worker who creates technical drawings may be referred to as a drafter or draftsman.,worker,-3.3257764532789587,0.31902873516082764,0.44343021512031555,https://en.wikipedia.org/wiki/Mechanical%20engineering
27,The antelope masks are rough rectangular boxes with several horns coming out of the top.,horns,-4.805503589265487,0.40969622135162354,0.304088830947876,https://en.wikipedia.org/wiki/Mask
28,Often web shells detect the user-agent and the content presented to the search engine spider is different from that presented to the user's browser.,shells,-4.213376705845197,0.37212881445884705,0.32032692432403564,https://en.wikipedia.org/wiki/Web%20shell
29,"Prissy floral-shirt-wearing product designer Charles Coote (Charles Hawtrey) has included a bidet in his latest range of designs, but W.C. objects to the manufacture of such ""dubious"" items.",designer,-4.845237087863295,0.39595919847488403,0.2837507426738739,https://en.wikipedia.org/wiki/Carry%20On%20at%20Your%20Convenience
30,"For example, in California, the East Bay Municipal Utility District sponsored the publication of a book on plants and landscapes for summer-dry climates.",publication,-3.868933387898973,0.3223261535167694,0.3640398383140564,https://en.wikipedia.org/wiki/Cactus
31,"Rosenberg argued that despite not having been born in Armenia, Khachaturian was ""essentially an Armenian composer whose music exhibits his Armenian roots"".",composer,-3.7562239924927465,0.33545979857444763,0.42735135555267334,https://en.wikipedia.org/wiki/Aram%20Khachaturian
32,Pongal - a boiled rice dish which comes in sweet and spicy varieties.,dish,-3.9189021307975054,0.3568708300590515,0.34976524114608765,https://en.wikipedia.org/wiki/Malaysian%20cuisine
33,"His life ended prematurely, when a leaking gas pipe caused him to asphyxiate during his sleep.",pipe,-3.6487295798890824,0.41136497259140015,0.472513884305954,https://en.wikipedia.org/wiki/Fred%20Yates%20%28chess%20player%29
34,"Furthermore, the organization created and controlled negative media meant to undermine black power organizations.",media,-4.926331221358851,0.4047353267669678,0.3335091471672058,https://en.wikipedia.org/wiki/COINTELPRO
35,"American rock band 311 also quote the lyrics in their song ""Who's Got the Herb"".",band,-4.266914168993632,0.3134070336818695,0.2795794904232025,https://en.wikipedia.org/wiki/Sleng%20Teng
36,There are also different ways to insert the needle into the stitch.,needle,-3.197756767272949,0.24917910993099213,0.30855032801628113,https://en.wikipedia.org/wiki/Knitting
37,Leopold's sister Clara was a pianist who studied with Clara Schumann and with Franz Liszt.,pianist,-2.610207708549834,0.18800842761993408,0.39360126852989197,https://en.wikipedia.org/wiki/Leopold%20Graf%20von%20Kalckreuth
38,"On September 28, 2016, Warner endorsed Democratic presidential candidate Hillary Clinton over Donald Trump, praising Clinton's record of bipartisan cooperation.",record,-2.9256883531568514,0.24393180012702942,0.45115506649017334,https://en.wikipedia.org/wiki/John%20Warner
39,"It read: ""The architecture reminds one of a quaint Tuscan beet farm, and the natural aroma of the beets drifts into the bedrooms and makes you dream of simpler times.",aroma,-4.258917328800905,0.3943939805030823,0.38403093814849854,https://en.wikipedia.org/wiki/Dwight%20Schrute
40,"In 1926, the American designer Elizabeth Hawes, while working in Paris, regularly wore Callot Soeurs.",designer,-4.3951440046613035,0.36685407161712646,0.2979927659034729,https://en.wikipedia.org/wiki/Callot%20Soeurs
41,The wailing saxophone and that distorted electric guitar.,saxophone,-4.31471190195192,0.3677210509777069,0.32118719816207886,https://en.wikipedia.org/wiki/Ike%20Turner
42,NegativeIce sheets that form during glaciations erode the land beneath them.,land,-4.8778910633487005,0.40477633476257324,0.3583318889141083,https://en.wikipedia.org/wiki/Ice%20age
43,"Interpretations In the long sojourn of philosophy, there has existed hardly a philosopher or historian of philosophy who did not mention Thales and try to characterize him in some way.",philosopher,-3.862629442501606,0.3276526927947998,0.39353445172309875,https://en.wikipedia.org/wiki/Thales%20of%20Miletus
44,"When they finished a song, apart from the low hum of conversation, the band would hear Jesperson's loud whistle and fast clapping. """,band,-4.452959579094474,0.3646453320980072,0.31408143043518066,https://en.wikipedia.org/wiki/The%20Replacements%20%28band%29
45,"Passive noise isolation is essentially using the body of the earphone, either over or in the ear, as a passive earplug that simply blocks out sound.",earplug,-3.6541740817408406,0.36736181378364563,0.3434486985206604,https://en.wikipedia.org/wiki/Headphones
46,It gathers scientist from all over the country to discuss relevant issues related to science and technology and thus earning the distinction of the most prestigious Philippine scientific conference.,scientist,-3.8390723334625365,0.36319443583488464,0.3661800026893616,https://en.wikipedia.org/wiki/National%20Academy%20of%20Science%20and%20Technology
47,Pulakeshin II continued his conquests in the east where he conquered all kingdoms in his way and reached the Bay of Bengal in present-day Odisha.,east,-3.5666222635416256,0.33398374915122986,0.4067663252353668,https://en.wikipedia.org/wiki/Middle%20kingdoms%20of%20India
48,Puneet goes on a drinking spree that leads him to a park bench where he witnesses someone being shot.,bench,-4.07476664760283,0.3554149270057678,0.34079456329345703,https://en.wikipedia.org/wiki/Waisa%20Bhi%20Hota%20Hai%20Part%20II
49,"On 25 November 1897 the novelist published Mr. Scheurer-Kestner in Le Figaro, which was the first article in a series of three.",novelist,-3.3069884077542357,0.3051568567752838,0.3484356105327606,https://en.wikipedia.org/wiki/Dreyfus%20affair
50,The figure shows an example of a program composed of three sub-ETs.,program,-3.8698399115819484,0.34972313046455383,0.32589998841285706,https://en.wikipedia.org/wiki/Gene%20expression%20programming
51,"Al-Khwarizmi was the most widely read mathematician in Europe in the late Middle Ages, primarily through his other book, the Algebra.",mathematician,-2.627600183846274,0.3069747984409332,0.5039872527122498,https://en.wikipedia.org/wiki/Algorism
52,Most who succeeded him as Blue Book director exhibited either apathy or outright hostility to the subject of UFOs or were hampered by a lack of funding and official support.,director,-4.134407251717194,0.3176526129245758,0.360308438539505,https://en.wikipedia.org/wiki/Project%20Blue%20Book
53,"Throughout, Wilder uses metatheatrical devices, setting the play in the actual theatre where it is being performed.",theatre,-3.6927583940948048,0.3459674119949341,0.4071432948112488,https://en.wikipedia.org/wiki/Our%20Town
54,"Los Angeles Times considered the game a ""great improvement"" over the previous Nicklaus games, praising the course designer and stating that the screen reanimates faster than in the Links games.",designer,-4.772541189012495,0.39416176080703735,0.330596387386322,https://en.wikipedia.org/wiki/Jack%20Nicklaus%20Golf%20%26%20Course%20Design%3A%20Signature%20Edition
55,An Inner London Education Authority (ILEA) teaching pack titled Auschwitz: Yesterday's Racism drew comparisons between the trade union legislation of Adolf Hitler and Margaret Thatcher.,pack,-5.018396988918539,0.4033164083957672,0.3840114176273346,https://en.wikipedia.org/wiki/Loony%20left
56,"Investigation revealed that a high pressure fuel hose leaked approximately 700 kilograms of fuel into the engine's nacelle during taxi, which ignited upon takeoff.",hose,-3.6273428326980635,0.35750341415405273,0.3981328010559082,https://en.wikipedia.org/wiki/Blue%20Panorama%20Airlines
57,The bird may hear sounds from inside the timber indicating where creating a hole would be productive.,bird,-5.03376651306947,0.5258757472038269,0.34119564294815063,https://en.wikipedia.org/wiki/Woodpecker
58,This is because the defending party may perceive the gun as loaded and thus lethal.,gun,-4.780537463724613,0.40601930022239685,0.2619195878505707,https://en.wikipedia.org/wiki/Self-defense%20%28Sweden%29
59,"When Inspector Kaale comes to investigate the matter, he argues with an angry Shankar, who tells the inspector to inform the goons that their end will come soon.",goons,-4.314945422332077,0.38592401146888733,0.34772053360939026,https://en.wikipedia.org/wiki/Loha%20%281997%20film%29
60,The barrel was made of stainless steel to protect it from wear and corrosion.,barrel,-2.629220550600439,0.34515267610549927,0.49117058515548706,https://en.wikipedia.org/wiki/Beretta%2092G-SD/96G-SD
61," in a 1997 interview with Kerrang!, magazine he admitted that heroin was ""probably the only drug on this planet I haven't tried"".",magazine,-3.423664102390889,0.30050259828567505,0.31512919068336487,https://en.wikipedia.org/wiki/Placebo%20%28band%29
62,He kidnaps Nicole and leaves a ransom DVD for Roman instructing him to drink a flask of liquid or he will never see her again.,flask,-4.9934577489537855,0.3789500892162323,0.30845651030540466,https://en.wikipedia.org/wiki/List%20of%20Home%20and%20Away%20characters%20%282008%29
63,The car was subsequently recovered.,car,-4.785184343655904,0.45034265518188477,0.18584255874156952,https://en.wikipedia.org/wiki/Rod%20Stewart
64,"He was the author of numerous papers on scientific subjects, many of which were printed in the Monthly Notices of the Royal Astronomical Society.",author,-2.144679879260366,0.24914142489433289,0.5725054144859314,https://en.wikipedia.org/wiki/Charles%20Todd%20%28pioneer%29
65,there is a failure detector which detects failed processes.,detector,-4.594748723506927,0.4002448618412018,0.23304486274719238,https://en.wikipedia.org/wiki/Bully%20algorithm
66,"As a result of puzzling adventures, ladies return the apartment to Lyuba.",apartment,-5.52396628074348,0.46348097920417786,0.34052419662475586,https://en.wikipedia.org/wiki/Old%20Hags
67,The brain recruits an opposing force to dampen the effects of nicotine and this causes tolerance (the reduction in the effect of nicotine).,brain,-3.994188765780284,0.3736916780471802,0.3545006513595581,https://en.wikipedia.org/wiki/Nicotine%20withdrawal
68,Charles Brockden Brown is the earliest American novelist whose works are still commonly read.,novelist,-3.5446702111512423,0.37537550926208496,0.4113784432411194,https://en.wikipedia.org/wiki/American%20literature
69,It was later learned that the pipe had been leaking fuel undetected since 1953.,pipe,-3.2748869423493963,0.3214671015739441,0.410997211933136,https://en.wikipedia.org/wiki/Kirtland%20Air%20Force%20Base
70,They also had to spread honey on their fake mustaches.,honey,-4.638853063186009,0.42145681381225586,0.21727252006530762,https://en.wikipedia.org/wiki/HaMerotz%20LaMillion%203
71,"In 1960, it became the first animated program to be honored with an Emmy Award.",program,-2.4749550443320047,0.2554107904434204,0.38288944959640503,https://en.wikipedia.org/wiki/The%20Huckleberry%20Hound%20Show
72,Outside curves and straight lines are ground on a flat rotating platter covered in a thin slurry of silicon carbide and water.,platter,-3.853431957560063,0.28822067379951477,0.3548159599304199,https://en.wikipedia.org/wiki/Beveled%20glass
73,"Today publishes its tabloid twice a week, with a supplemental tabloid issue delivered free throughout Fort McMurray every Thursday.",tabloid,-4.384659058627828,0.4151703715324402,0.3801984488964081,https://en.wikipedia.org/wiki/Fort%20McMurray%20Today
74,Moruya was proclaimed a municipality in 1891.,municipality,-3.0544072481302114,0.24808360636234283,0.40539219975471497,https://en.wikipedia.org/wiki/Moruya%2C%20New%20South%20Wales
75,Their bodies are extremely tough; a direct blast of plasma from a bazookoid merely stunned a Kinitawowi at close range.,blast,-6.267657545912597,0.503175675868988,0.30536332726478577,https://en.wikipedia.org/wiki/GELF
76,Engineers must address the entire factory as a system and the interactions of that system with its surrounding environment.,factory,-3.7118854489177466,0.37024879455566406,0.338470995426178,https://en.wikipedia.org/wiki/Computer-aided%20production%20engineering
77,At the neutral pH outside of the cell the E2 envelope protein covers the E1 protein.,protein,-4.337720996455142,0.40444308519363403,0.3317379951477051,https://en.wikipedia.org/wiki/Rubella%20virus
78,"He kills by shooting a needle from his horn into the victim's neck, turning them to ash.",needle,-4.077483753859997,0.4381411671638489,0.2603496015071869,https://en.wikipedia.org/wiki/List%20of%20Kamen%20Rider%20Agito%20characters
79,He observed a Seminole village on the bluff where Palatka now stands and where he was invited to a watermelon feast that summer.,village,-3.88205007283852,0.4067346155643463,0.35574203729629517,https://en.wikipedia.org/wiki/William%20Bartram
80,"An early 1995 article on the fighting game industry in Electronic Gaming Monthly stated that ""for now, the undisputed king at the arcades is Killer Instinct"".",industry,-3.794693879576193,0.32164207100868225,0.4163585305213928,https://en.wikipedia.org/wiki/Killer%20Instinct%20%281994%20video%20game%29
81,"In May 2005, the fashion designer Azzedine Alaïa exhibited Denise Poiret's wardrobe in a show called ""Free Creativity"" (La Création en Liberté) in his showroom before it was auctioned.",designer,-3.265265400886682,0.26822832226753235,0.39060136675834656,https://en.wikipedia.org/wiki/Paul%20Poiret
82,"The Beano (formerly The Beano Comic, also known as Beano) is a British anthology comic magazine created by Scottish publishing company DC Thomson.",magazine,-3.650238229582707,0.3731187880039215,0.38274726271629333,https://en.wikipedia.org/wiki/The%20Beano
83,"If one set is played, the pieces usually go into the opponent's starting corner, and the number of pieces per side is increased to 15 (instead of the usual 10).",set,-2.9339775099860836,0.27965182065963745,0.36208346486091614,https://en.wikipedia.org/wiki/Chinese%20checkers
84,The two are looking for a German secret weapon Janos heard about from a mysterious 'she'.,weapon,-5.196381663021288,0.43534669280052185,0.27401798963546753,https://en.wikipedia.org/wiki/Green%20Lantern/Superman%3A%20Legend%20of%20the%20Green%20Flame
85,"1 March 1954: Daigo Fukuryū Maru, Japanese fishing vessel contaminated by fallout from Castle Bravo, 1 fatality.",vessel,-3.998345140487917,0.3911963999271393,0.39670392870903015,https://en.wikipedia.org/wiki/Nuclear%20and%20radiation%20accidents%20and%20incidents
86,"The photo showed her from the waist up, apparently topless, holding a violin positioned to hide her chest.",violin,-4.1815980611877,0.41947221755981445,0.3413569927215576,https://en.wikipedia.org/wiki/Lara%20St.%20John
87,"The final shot shows the boys and teachers standing at the field trip lawn, with Hector's voice encouraging them to ""pass it on"".",voice,-4.738098697529899,0.42078834772109985,0.3106765151023865,https://en.wikipedia.org/wiki/The%20History%20Boys%20%28film%29
88,"In 2017, Cabello presented a video on his program in which the violinist and activist Wuilly Arteaga was heard supporting the government of Nicolás Maduro.",violinist,-4.149330128613557,0.3493676781654358,0.36703673005104065,https://en.wikipedia.org/wiki/Con%20El%20Mazo%20Dando
89,1957 Russian-born philosopher Ayn Rand (1905–1982) publishes her novel Atlas Shrugged; it attracts the libertarian wing of American conservatism by promoting aggressive entrepreneurship and rejecting religion and altruism.,philosopher,-3.0306107236672766,0.29857751727104187,0.4392523169517517,https://en.wikipedia.org/wiki/Timeline%20of%20modern%20American%20conservatism
90,"He also praised the record for containing ""generous sprinklings of traditional Irish sounds and touches"", which he said helped enhance the material.",record,-4.331903125400896,0.40646588802337646,0.2927189767360687,https://en.wikipedia.org/wiki/Talk%20on%20Corners
91,The pieces are registered with a serial number and most pieces are signed by the artisan which creates them.,artisan,-3.788806102052331,0.3678375482559204,0.3507632613182068,https://en.wikipedia.org/wiki/Uriarte%20Talavera
92,The lake is contaminated with various toxic substances.,lake,-3.056175688902537,0.3373967409133911,0.2866467237472534,https://en.wikipedia.org/wiki/Schuttberg
93,"In 2006, Cronkite hosted the World War One Living History Project, a program honoring America's final handful of veterans from the First World War.",program,-3.3325971518095363,0.2954484820365906,0.40652599930763245,https://en.wikipedia.org/wiki/Walter%20Cronkite
94,The editor then enumerated the objections against publication voiced by the referees.,publication,-5.591620183908022,0.5246872305870056,0.3285944163799286,https://en.wikipedia.org/wiki/Parapsychology%20research%20at%20SRI
95,"Audiences 'had to jump across the border from Brighton to Hove, where they were handed a glass of sweet sherry.",glass,-3.9421031524498877,0.2835369408130646,0.2954441010951996,https://en.wikipedia.org/wiki/Pete%20McCarthy
96,Publications The Allegheny Conference of the Wesleyan Methodist Church publishes a monthly periodical known as The Allegheny Wesleyan Methodist.,periodical,-3.2119397428522696,0.2657102942466736,0.4554733633995056,https://en.wikipedia.org/wiki/Allegheny%20Wesleyan%20Methodist%20Connection
97,"Since 1996, Wofford's former state office director, Todd Bernstein, has been directing the annual Greater Philadelphia King Day of Service, the largest event in the nation honoring King.",nation,-4.121530894190073,0.37416982650756836,0.343108206987381,https://en.wikipedia.org/wiki/Martin%20Luther%20King%20Jr.%20Day
98,"On 5 April 1811, at 2pm, the signal station at Beachy Head signaled to Persian that a smuggling vessel was discharging her cargo nearby.",vessel,-4.056891053294142,0.37252411246299744,0.347555935382843,https://en.wikipedia.org/wiki/HMS%20Persian%20%281809%29
99,"As the submarine continued to dive, shells were heard striking her hull.",shells,-4.001679399183819,0.3103047311306,0.2842043340206146,https://en.wikipedia.org/wiki/USS%20Snapper%20%28SS-185%29
100,Mei Lanfang Classics () is a Peking opera production which is composed of six classics from Peking Opera master Mei Lanfang.,production,-3.601294475008707,0.32379084825515747,0.44496771693229675,https://en.wikipedia.org/wiki/Mei%20Lanfang%20Classics
101,CharacterPoincaré's work habits have been compared to a bee flying from flower to flower.,bee,-4.166365400468931,0.30162888765335083,0.3723299205303192,https://en.wikipedia.org/wiki/Henri%20Poincar%C3%A9
102,"Since 2002, Stralsund's old town with its rich heritage is honored as a UNESCO World Heritage Site, along with Wismar in Mecklenburg.",town,-2.972811089753098,0.3285180330276489,0.534775972366333,https://en.wikipedia.org/wiki/Stralsund
103,Wikis like Wikipedia and WikiaAuthorship An author acquires copyright if their work meets certain criteria.,author,-4.846565047811184,0.41474559903144836,0.36181315779685974,https://en.wikipedia.org/wiki/Collaborative%20writing
104,"He trained himself by putting gradually less cream into each cup of coffee he drank, until he eventually ""weaned himself"" (Knight's description) and switched to black coffee.",cup,-3.9788343838282993,0.4272010326385498,0.3770260512828827,https://en.wikipedia.org/wiki/Cyril%20M.%20Kornbluth
105,"1898 21 June: At the launch of HMS Albion from the Thames Ironworks and Shipbuilding Company at Blackwell, 34 spectators drown when a stage collapses.",spectators,-3.8987365283358555,0.36364394426345825,0.31553298234939575,https://en.wikipedia.org/wiki/Timeline%20of%20London%20%281800s%29
106,The ancient Romans and Greeks filled glass spheres with water to make lenses.,glass,-3.840248163257326,0.34526702761650085,0.2474423050880432,https://en.wikipedia.org/wiki/Optics
107,which he decided upon one day while eating a bowl of Drama Flakes cereal.,bowl,-5.680843584239483,0.49728551506996155,0.30702757835388184,https://en.wikipedia.org/wiki/Tick%20%28character%29
108,"As with all the previous homes he has visited, Tun Nila gives them the bag and requests that they cook the items in it.",bag,-4.978791635069582,0.49541664123535156,0.2979303002357483,https://en.wikipedia.org/wiki/Musang%20Berjanggut
109,Small children's clothing featured leading strings at the shoulder.,strings,-5.588087171316147,0.4164508581161499,0.1844937652349472,https://en.wikipedia.org/wiki/1650%E2%80%931700%20in%20Western%20European%20fashion
110,"WhitbreadWhitbread, which was at the time Britain's biggest hotel group, also discovered through tests that it had unknowingly sold concealed horse meat in food products.",meat,-4.322913212489391,0.39508724212646484,0.35057252645492554,https://en.wikipedia.org/wiki/2013%20horse%20meat%20scandal
111,"In 1950, after witnessing a Ku Klux Klan motorcade going through town, Carter began writing a series of editorials and reports critical of Klan activity.",motorcade,-3.0151762953044714,0.28582435846328735,0.46393564343452454,https://en.wikipedia.org/wiki/Tabor%20City%2C%20North%20Carolina
112,"Dating from 1692, the rope factory terminated production in 1960 but in 2006, after renovation, it was opened to the public with exhibitions and demonstrations of ropemaking.",factory,-2.9967207016785524,0.2889198660850525,0.4063175320625305,https://en.wikipedia.org/wiki/Ropewalk%20%28Karlskrona%29
113,"In Alan Hollinghurst's novel The Swimming Pool Library (1988), the protagonist William Beckwith spends time here with his lover who works in a hotel overlooking the square.",hotel,-3.7855649097394704,0.32998210191726685,0.40402981638908386,https://en.wikipedia.org/wiki/Russell%20Square
114,Neither car saw a racetrack except for the purposes of testing.,car,-5.029264379425773,0.4292528033256531,0.35674962401390076,https://en.wikipedia.org/wiki/Porsche%20914
115,"While at the Spanish court, the famous castrato singer Farinelli heard him sing.",singer,-4.250143167219664,0.33491402864456177,0.2838255763053894,https://en.wikipedia.org/wiki/Domenico%20Alberti
116,Commonly used definitions include:  Continued star-formation where the current SFR would exhaust the available gas reservoir in much less than the age of the Universe (the Hubble Time).,reservoir,-4.03351835060764,0.34544527530670166,0.3467758893966675,https://en.wikipedia.org/wiki/Starburst%20galaxy
117,"The playwright probably referred to the women of the deme, who were considered terrible and ugly by contemporary Athenians.",playwright,-4.26894423916288,0.357755571603775,0.274902880191803,https://en.wikipedia.org/wiki/Teithras
118,The pack draws on its origins as Saints Row: The Third downloadable content that was later delayed and repackaged.,pack,-4.82231103313034,0.41096678376197815,0.31451332569122314,https://en.wikipedia.org/wiki/Enter%20the%20Dominatrix
119,"One day at the rehearsal space, Roe and Davenport heard the drummer of Peña's band, Chris Knapp, playing and immediately asked him to join The Ataris.",drummer,-4.495192761080606,0.34467485547065735,0.27567923069000244,https://en.wikipedia.org/wiki/The%20Ataris
120,He taught himself how to play the trombone as well as the trumpet by the age of twelve.,trombone,-2.337182808795478,0.2934357225894928,0.5335956811904907,https://en.wikipedia.org/wiki/Dizzy%20Gillespie
121,"Similarly, Crockett's perpetually unshaven appearance sparked a minor fashion trend, inspiring men to wear designer stubble at all times.",designer,-4.580731691493254,0.33763590455055237,0.29955118894577026,https://en.wikipedia.org/wiki/Miami%20Vice
122,"As the group listened to a playback of the chorus, Richie declared that the last part of the line should be changed to ""We're 'saving' our own lives"".",group,-3.7940981267567944,0.294276624917984,0.3138267993927002,https://en.wikipedia.org/wiki/We%20Are%20the%20World
123,A couple of members then rushed Wilson and poured a pitcher of ice water over his head.,pitcher,-4.158939166201486,0.3720393776893616,0.3780127167701721,https://en.wikipedia.org/wiki/Sociobiology%20Study%20Group
124,The late nineteenth century English novelist George Gissing read the original French version over eight days in June 1890.,novelist,-3.892552717132494,0.3931323289871216,0.3430141508579254,https://en.wikipedia.org/wiki/Marie%20Bashkirtseff
125,The namespace name is a character string which must adhere to the generic URI syntax.,string,-4.126193040225189,0.41696640849113464,0.3538225293159485,https://en.wikipedia.org/wiki/Uniform%20Resource%20Identifier
126,CCA1/LHY and TOC1 proteins repress the expression of each other's genes.,expression,-4.638466756138951,0.4000137448310852,0.3224613666534424,https://en.wikipedia.org/wiki/Circadian%20clock
127,"Attitude"" featured John Varvatos seeking inspiration at a record store in Brooklyn and record under his arm and into his Chrysler 300. """,record,-5.0177907950334975,0.4292353391647339,0.31684574484825134,https://en.wikipedia.org/wiki/Chrysler%20300
128,"Very few survived the Second World War, but the gene pool has gradually been replenished with imports from America.",pool,-4.048181024930355,0.31642308831214905,0.3742790222167969,https://en.wikipedia.org/wiki/Bloodhound
129,"1842 – The first major wagon train heading for the Pacific Northwest sets out on the Oregon Trail from Elm Grove, Missouri, with 100 pioneers.",train,-3.3838651281069305,0.2923453450202942,0.28040212392807007,https://en.wikipedia.org/wiki/May%2016
130,"In these experiments, participants were asked to fill one jug with a specific amount of water using only other jugs (typically three) with different maximum capacities as tools.",jug,-3.7115430338195767,0.3797799050807953,0.3945881426334381,https://en.wikipedia.org/wiki/Problem%20solving
131,"News operationIn August 1957, WROC-TV began airing the area's first 11 o'clock broadcast called Eleventh Hour News.",broadcast,-4.504459297705081,0.4159141480922699,0.36266398429870605,https://en.wikipedia.org/wiki/WROC-TV
