Index,Sentence,Target Word (Noun),log_prob,oddballness,confidence,Document URL
55,An Inner London Education Authority (ILEA) teaching pack titled Auschwitz: Yesterday's Racism drew comparisons between the trade union legislation of Adolf Hitler and Margaret Thatcher.,pack,-4.575572882997221,0.4357640743255615,0.4669891595840454,https://en.wikipedia.org/wiki/Loony%20left
56,"Investigation revealed that a high pressure fuel hose leaked approximately 700 kilograms of fuel into the engine's nacelle during taxi, which ignited upon takeoff.",hose,-3.756423205814578,0.37919121980667114,0.36324626207351685,https://en.wikipedia.org/wiki/Blue%20Panorama%20Airlines
57,The bird may hear sounds from inside the timber indicating where creating a hole would be productive.,bird,-5.346553544203441,0.523245632648468,0.3550395667552948,https://en.wikipedia.org/wiki/Woodpecker
58,This is because the defending party may perceive the gun as loaded and thus lethal.,gun,-5.1045819986611605,0.4346383810043335,0.30974650382995605,https://en.wikipedia.org/wiki/Self-defense%20%28Sweden%29
59,"When Inspector Kaale comes to investigate the matter, he argues with an angry Shankar, who tells the inspector to inform the goons that their end will come soon.",goons,-3.966845339438056,0.37710800766944885,0.4020598232746124,https://en.wikipedia.org/wiki/Loha%20%281997%20film%29
60,The barrel was made of stainless steel to protect it from wear and corrosion.,barrel,-2.696044077382733,0.3703378736972809,0.4916546046733856,https://en.wikipedia.org/wiki/Beretta%2092G-SD/96G-SD
61," in a 1997 interview with Kerrang!, magazine he admitted that heroin was ""probably the only drug on this planet I haven't tried"".",magazine,-3.2167263838552658,0.32728293538093567,0.38525328040122986,https://en.wikipedia.org/wiki/Placebo%20%28band%29
62,He kidnaps Nicole and leaves a ransom DVD for Roman instructing him to drink a flask of liquid or he will never see her again.,flask,-4.447500135533379,0.4059935510158539,0.5003472566604614,https://en.wikipedia.org/wiki/List%20of%20Home%20and%20Away%20characters%20%282008%29
63,The car was subsequently recovered.,car,-3.918373982111613,0.372739315032959,0.29183441400527954,https://en.wikipedia.org/wiki/Rod%20Stewart
64,"He was the author of numerous papers on scientific subjects, many of which were printed in the Monthly Notices of the Royal Astronomical Society.",author,-2.357493573309122,0.2805432975292206,0.5899361968040466,https://en.wikipedia.org/wiki/Charles%20Todd%20%28pioneer%29
65,there is a failure detector which detects failed processes.,detector,-4.477679428458214,0.3799397647380829,0.32565125823020935,https://en.wikipedia.org/wiki/Bully%20algorithm
66,"As a result of puzzling adventures, ladies return the apartment to Lyuba.",apartment,-5.611201697960496,0.4509750008583069,0.3405083417892456,https://en.wikipedia.org/wiki/Old%20Hags
67,The brain recruits an opposing force to dampen the effects of nicotine and this causes tolerance (the reduction in the effect of nicotine).,brain,-4.0428833568898535,0.3953039348125458,0.34374356269836426,https://en.wikipedia.org/wiki/Nicotine%20withdrawal
68,Charles Brockden Brown is the earliest American novelist whose works are still commonly read.,novelist,-3.009827360510826,0.33816999197006226,0.5004560947418213,https://en.wikipedia.org/wiki/American%20literature
69,It was later learned that the pipe had been leaking fuel undetected since 1953.,pipe,-3.349486820776725,0.3912985324859619,0.4878535568714142,https://en.wikipedia.org/wiki/Kirtland%20Air%20Force%20Base
70,They also had to spread honey on their fake mustaches.,honey,-4.101744035879771,0.3871600031852722,0.3111838102340698,https://en.wikipedia.org/wiki/HaMerotz%20LaMillion%203
71,"In 1960, it became the first animated program to be honored with an Emmy Award.",program,-2.439808250183151,0.24186891317367554,0.43706709146499634,https://en.wikipedia.org/wiki/The%20Huckleberry%20Hound%20Show
72,Outside curves and straight lines are ground on a flat rotating platter covered in a thin slurry of silicon carbide and water.,platter,-4.059121351241349,0.32197776436805725,0.358170747756958,https://en.wikipedia.org/wiki/Beveled%20glass
73,"Today publishes its tabloid twice a week, with a supplemental tabloid issue delivered free throughout Fort McMurray every Thursday.",tabloid,-4.593337749247439,0.42246827483177185,0.3876703381538391,https://en.wikipedia.org/wiki/Fort%20McMurray%20Today
74,Moruya was proclaimed a municipality in 1891.,municipality,-2.8354662937613635,0.24484901130199432,0.46908318996429443,https://en.wikipedia.org/wiki/Moruya%2C%20New%20South%20Wales
75,Their bodies are extremely tough; a direct blast of plasma from a bazookoid merely stunned a Kinitawowi at close range.,blast,-5.79749968006379,0.5415037870407104,0.34264740347862244,https://en.wikipedia.org/wiki/GELF
76,Engineers must address the entire factory as a system and the interactions of that system with its surrounding environment.,factory,-3.8855751214548944,0.4191763401031494,0.3652809262275696,https://en.wikipedia.org/wiki/Computer-aided%20production%20engineering
77,At the neutral pH outside of the cell the E2 envelope protein covers the E1 protein.,protein,-4.309926848662527,0.4130312204360962,0.389950156211853,https://en.wikipedia.org/wiki/Rubella%20virus
78,"He kills by shooting a needle from his horn into the victim's neck, turning them to ash.",needle,-3.9401092164218428,0.4646945893764496,0.40794822573661804,https://en.wikipedia.org/wiki/List%20of%20Kamen%20Rider%20Agito%20characters
79,He observed a Seminole village on the bluff where Palatka now stands and where he was invited to a watermelon feast that summer.,village,-4.14192202648726,0.43972206115722656,0.42032504081726074,https://en.wikipedia.org/wiki/William%20Bartram
80,"An early 1995 article on the fighting game industry in Electronic Gaming Monthly stated that ""for now, the undisputed king at the arcades is Killer Instinct"".",industry,-3.4561212044732454,0.3301956355571747,0.49001115560531616,https://en.wikipedia.org/wiki/Killer%20Instinct%20%281994%20video%20game%29
81,"In May 2005, the fashion designer Azzedine Alaïa exhibited Denise Poiret's wardrobe in a show called ""Free Creativity"" (La Création en Liberté) in his showroom before it was auctioned.",designer,-3.1360379504770335,0.29883307218551636,0.4569617509841919,https://en.wikipedia.org/wiki/Paul%20Poiret
82,"The Beano (formerly The Beano Comic, also known as Beano) is a British anthology comic magazine created by Scottish publishing company DC Thomson.",magazine,-2.9995944267798524,0.3191269040107727,0.47891372442245483,https://en.wikipedia.org/wiki/The%20Beano
83,"If one set is played, the pieces usually go into the opponent's starting corner, and the number of pieces per side is increased to 15 (instead of the usual 10).",set,-3.391166190563056,0.3613547384738922,0.4232112169265747,https://en.wikipedia.org/wiki/Chinese%20checkers
84,The two are looking for a German secret weapon Janos heard about from a mysterious 'she'.,weapon,-5.586418171070124,0.510114848613739,0.3034093379974365,https://en.wikipedia.org/wiki/Green%20Lantern/Superman%3A%20Legend%20of%20the%20Green%20Flame
85,"1 March 1954: Daigo Fukuryū Maru, Japanese fishing vessel contaminated by fallout from Castle Bravo, 1 fatality.",vessel,-3.6362611183205678,0.3409501314163208,0.4118124842643738,https://en.wikipedia.org/wiki/Nuclear%20and%20radiation%20accidents%20and%20incidents
86,"The photo showed her from the waist up, apparently topless, holding a violin positioned to hide her chest.",violin,-3.912794338708574,0.4048710763454437,0.3899514079093933,https://en.wikipedia.org/wiki/Lara%20St.%20John
87,"The final shot shows the boys and teachers standing at the field trip lawn, with Hector's voice encouraging them to ""pass it on"".",voice,-4.724306129746967,0.46380341053009033,0.3402469754219055,https://en.wikipedia.org/wiki/The%20History%20Boys%20%28film%29
88,"In 2017, Cabello presented a video on his program in which the violinist and activist Wuilly Arteaga was heard supporting the government of Nicolás Maduro.",violinist,-3.8504370779390573,0.36575233936309814,0.4060418903827667,https://en.wikipedia.org/wiki/Con%20El%20Mazo%20Dando
89,1957 Russian-born philosopher Ayn Rand (1905–1982) publishes her novel Atlas Shrugged; it attracts the libertarian wing of American conservatism by promoting aggressive entrepreneurship and rejecting religion and altruism.,philosopher,-3.006070671815073,0.31545451283454895,0.4701530635356903,https://en.wikipedia.org/wiki/Timeline%20of%20modern%20American%20conservatism
90,"He also praised the record for containing ""generous sprinklings of traditional Irish sounds and touches"", which he said helped enhance the material.",record,-4.06004009589001,0.39038336277008057,0.29284536838531494,https://en.wikipedia.org/wiki/Talk%20on%20Corners
91,The pieces are registered with a serial number and most pieces are signed by the artisan which creates them.,artisan,-4.0484701344743375,0.4641939103603363,0.43004322052001953,https://en.wikipedia.org/wiki/Uriarte%20Talavera
92,The lake is contaminated with various toxic substances.,lake,-2.7458684576882257,0.31869247555732727,0.3351336717605591,https://en.wikipedia.org/wiki/Schuttberg
93,"In 2006, Cronkite hosted the World War One Living History Project, a program honoring America's final handful of veterans from the First World War.",program,-3.3210640708532404,0.34266453981399536,0.4580201506614685,https://en.wikipedia.org/wiki/Walter%20Cronkite
94,The editor then enumerated the objections against publication voiced by the referees.,publication,-5.1552433758400955,0.5375831723213196,0.36984139680862427,https://en.wikipedia.org/wiki/Parapsychology%20research%20at%20SRI
95,"Audiences 'had to jump across the border from Brighton to Hove, where they were handed a glass of sweet sherry.",glass,-4.542474096497664,0.4669090509414673,0.38720473647117615,https://en.wikipedia.org/wiki/Pete%20McCarthy
96,Publications The Allegheny Conference of the Wesleyan Methodist Church publishes a monthly periodical known as The Allegheny Wesleyan Methodist.,periodical,-3.5373317462282206,0.3221273720264435,0.49204710125923157,https://en.wikipedia.org/wiki/Allegheny%20Wesleyan%20Methodist%20Connection
97,"Since 1996, Wofford's former state office director, Todd Bernstein, has been directing the annual Greater Philadelphia King Day of Service, the largest event in the nation honoring King.",nation,-3.935727037116885,0.38653334975242615,0.36499354243278503,https://en.wikipedia.org/wiki/Martin%20Luther%20King%20Jr.%20Day
98,"On 5 April 1811, at 2pm, the signal station at Beachy Head signaled to Persian that a smuggling vessel was discharging her cargo nearby.",vessel,-3.8334365679572024,0.39162176847457886,0.434822142124176,https://en.wikipedia.org/wiki/HMS%20Persian%20%281809%29
99,"As the submarine continued to dive, shells were heard striking her hull.",shells,-3.765655647431101,0.3490290343761444,0.3587195575237274,https://en.wikipedia.org/wiki/USS%20Snapper%20%28SS-185%29
100,Mei Lanfang Classics () is a Peking opera production which is composed of six classics from Peking Opera master Mei Lanfang.,production,-3.815805757060074,0.2859475612640381,0.432221919298172,https://en.wikipedia.org/wiki/Mei%20Lanfang%20Classics
101,CharacterPoincaré's work habits have been compared to a bee flying from flower to flower.,bee,-4.351386410021223,0.31181666254997253,0.43989869952201843,https://en.wikipedia.org/wiki/Henri%20Poincar%C3%A9
102,"Since 2002, Stralsund's old town with its rich heritage is honored as a UNESCO World Heritage Site, along with Wismar in Mecklenburg.",town,-2.703917868554158,0.3202693462371826,0.5975236296653748,https://en.wikipedia.org/wiki/Stralsund
103,Wikis like Wikipedia and WikiaAuthorship An author acquires copyright if their work meets certain criteria.,author,-4.649188340065026,0.40692389011383057,0.445425808429718,https://en.wikipedia.org/wiki/Collaborative%20writing
104,"He trained himself by putting gradually less cream into each cup of coffee he drank, until he eventually ""weaned himself"" (Knight's description) and switched to black coffee.",cup,-4.054350581179772,0.4730868339538574,0.40024009346961975,https://en.wikipedia.org/wiki/Cyril%20M.%20Kornbluth
105,"1898 21 June: At the launch of HMS Albion from the Thames Ironworks and Shipbuilding Company at Blackwell, 34 spectators drown when a stage collapses.",spectators,-3.569049172843687,0.3819912075996399,0.39468511939048767,https://en.wikipedia.org/wiki/Timeline%20of%20London%20%281800s%29
106,The ancient Romans and Greeks filled glass spheres with water to make lenses.,glass,-3.69520674433027,0.3783417344093323,0.2892959713935852,https://en.wikipedia.org/wiki/Optics
107,which he decided upon one day while eating a bowl of Drama Flakes cereal.,bowl,-5.936594134313054,0.5419458150863647,0.4173591732978821,https://en.wikipedia.org/wiki/Tick%20%28character%29
108,"As with all the previous homes he has visited, Tun Nila gives them the bag and requests that they cook the items in it.",bag,-4.969758118192355,0.4634007513523102,0.3075387477874756,https://en.wikipedia.org/wiki/Musang%20Berjanggut
109,Small children's clothing featured leading strings at the shoulder.,strings,-5.533962965011597,0.4901449978351593,0.28512898087501526,https://en.wikipedia.org/wiki/1650%E2%80%931700%20in%20Western%20European%20fashion
110,"WhitbreadWhitbread, which was at the time Britain's biggest hotel group, also discovered through tests that it had unknowingly sold concealed horse meat in food products.",meat,-4.043138558558627,0.35895630717277527,0.40195992588996887,https://en.wikipedia.org/wiki/2013%20horse%20meat%20scandal
111,"In 1950, after witnessing a Ku Klux Klan motorcade going through town, Carter began writing a series of editorials and reports critical of Klan activity.",motorcade,-3.0633208539869106,0.31384795904159546,0.4842224717140198,https://en.wikipedia.org/wiki/Tabor%20City%2C%20North%20Carolina
112,"Dating from 1692, the rope factory terminated production in 1960 but in 2006, after renovation, it was opened to the public with exhibitions and demonstrations of ropemaking.",factory,-2.63997309841733,0.24279026687145233,0.4499436914920807,https://en.wikipedia.org/wiki/Ropewalk%20%28Karlskrona%29
113,"In Alan Hollinghurst's novel The Swimming Pool Library (1988), the protagonist William Beckwith spends time here with his lover who works in a hotel overlooking the square.",hotel,-3.1819803862190628,0.30580049753189087,0.4671478271484375,https://en.wikipedia.org/wiki/Russell%20Square
114,Neither car saw a racetrack except for the purposes of testing.,car,-5.041158653962027,0.4735463559627533,0.4235638678073883,https://en.wikipedia.org/wiki/Porsche%20914
115,"While at the Spanish court, the famous castrato singer Farinelli heard him sing.",singer,-4.09882468847852,0.41275447607040405,0.43677881360054016,https://en.wikipedia.org/wiki/Domenico%20Alberti
116,Commonly used definitions include:  Continued star-formation where the current SFR would exhaust the available gas reservoir in much less than the age of the Universe (the Hubble Time).,reservoir,-3.7936821645377456,0.3486388921737671,0.4349491000175476,https://en.wikipedia.org/wiki/Starburst%20galaxy
117,"The playwright probably referred to the women of the deme, who were considered terrible and ugly by contemporary Athenians.",playwright,-4.009104244410992,0.3578505516052246,0.293251097202301,https://en.wikipedia.org/wiki/Teithras
118,The pack draws on its origins as Saints Row: The Third downloadable content that was later delayed and repackaged.,pack,-4.471128975580264,0.3848460614681244,0.3965342938899994,https://en.wikipedia.org/wiki/Enter%20the%20Dominatrix
119,"One day at the rehearsal space, Roe and Davenport heard the drummer of Peña's band, Chris Knapp, playing and immediately asked him to join The Ataris.",drummer,-4.105753856897354,0.32899829745292664,0.30472567677497864,https://en.wikipedia.org/wiki/The%20Ataris
120,He taught himself how to play the trombone as well as the trumpet by the age of twelve.,trombone,-2.3748108890082222,0.32620200514793396,0.5867980122566223,https://en.wikipedia.org/wiki/Dizzy%20Gillespie
121,"Similarly, Crockett's perpetually unshaven appearance sparked a minor fashion trend, inspiring men to wear designer stubble at all times.",designer,-3.801073070482484,0.27306607365608215,0.3117382526397705,https://en.wikipedia.org/wiki/Miami%20Vice
122,"As the group listened to a playback of the chorus, Richie declared that the last part of the line should be changed to ""We're 'saving' our own lives"".",group,-3.767356242327129,0.3358169496059418,0.37919288873672485,https://en.wikipedia.org/wiki/We%20Are%20the%20World
123,A couple of members then rushed Wilson and poured a pitcher of ice water over his head.,pitcher,-3.8864618223160505,0.32731175422668457,0.45388349890708923,https://en.wikipedia.org/wiki/Sociobiology%20Study%20Group
124,The late nineteenth century English novelist George Gissing read the original French version over eight days in June 1890.,novelist,-3.674343197569251,0.3977183699607849,0.4420326054096222,https://en.wikipedia.org/wiki/Marie%20Bashkirtseff
125,The namespace name is a character string which must adhere to the generic URI syntax.,string,-4.135320747620426,0.4339669644832611,0.37027764320373535,https://en.wikipedia.org/wiki/Uniform%20Resource%20Identifier
126,CCA1/LHY and TOC1 proteins repress the expression of each other's genes.,expression,-4.427467476669699,0.3579060137271881,0.35047033429145813,https://en.wikipedia.org/wiki/Circadian%20clock
127,"Attitude"" featured John Varvatos seeking inspiration at a record store in Brooklyn and record under his arm and into his Chrysler 300. """,record,-4.845082858425514,0.4668102562427521,0.38361167907714844,https://en.wikipedia.org/wiki/Chrysler%20300
128,"Very few survived the Second World War, but the gene pool has gradually been replenished with imports from America.",pool,-3.7387102102458645,0.3022519648075104,0.40973418951034546,https://en.wikipedia.org/wiki/Bloodhound
129,"1842 – The first major wagon train heading for the Pacific Northwest sets out on the Oregon Trail from Elm Grove, Missouri, with 100 pioneers.",train,-3.1842830054023685,0.3517102897167206,0.39232558012008667,https://en.wikipedia.org/wiki/May%2016
130,"In these experiments, participants were asked to fill one jug with a specific amount of water using only other jugs (typically three) with different maximum capacities as tools.",jug,-3.553661184075419,0.3801281154155731,0.4178326725959778,https://en.wikipedia.org/wiki/Problem%20solving
131,"News operationIn August 1957, WROC-TV began airing the area's first 11 o'clock broadcast called Eleventh Hour News.",broadcast,-4.3338471789273525,0.4128705859184265,0.4667520523071289,https://en.wikipedia.org/wiki/WROC-TV
